text,labels
"আরও একটু ভাল খেললে আমরা আরো বেশী আশাবাদী হতাম, তার পরও দুঃখ নেই",positive
এখন আপনারা যা সির্ধান্ত নিয়েছেন তা নি:সন্দেহে একটি ভালো সির্ধান্ত,positive
সাকিব(!) কিন্তু তুমি যা করেছ তার জন্য টিমকে খেসারত দিতে হবে,negative
অবাধ সুষ্ঠ নির্বাচন যাতে না হয় তা নিয়ে উনি (হাসিনা) নাটক করছেন,negative
উনি ঘুমিয়ে আছেন,positive
জামাত-শিবির তো আল-বদর এরই নেটক্স জেনারেশ,negative
"এসব জংগীরা কত প্রবল এখনো, এতেই বুঝা যায়",negative
খুব ভালো লেগেছে পড়তে,positive
বশির সাহেব আপনি বাংলাদেশের গর্ভ,positive
এ রকম প্রার্থীকে বিনাদ্বিধায় ভোট দেওয়া যায়,positive
অভিজ্ঞতার প্রমান দিল নায়করা... সব সময় এ এ্যাপ্রোচ দেখালেই বড় দলগুলোর সাথে ম্যাচ জেতা কোন ব্যাপারই না,positive
হি হি হি ........বড় জটিল বলেছেন দাদা,positive
সংসদ সদস্যকে গ্রেফতার করতে স্পীকারের অনুমতি লাগে কিনা ??,negative
বিলিয়ন বিলিয়ন ডলার খরছ করে ব্রাজিল এখন দিশেহারা,positive
নাসিরকে দেশে ফেরত পাঠানো উচিত,negative
ঈদের পরে পোশাক শিল্পে একটি ধাক্কার বা ধসের খবর আশংকা করা যায়,negative
খুব ভাল,positive
যারা এমেরিকায় আছেন তারাই ভাল বোধ করবেন বিষয়টা,negative
"উপরে যিনি আছেন তার কাছে তার কাছে বিচার দিয়ে রাখলাম, খুব কষ্ট হয় ত্বকীর জন্য",negative
হজ্জ তো ধনীদের জন্য,negative
"অয়ন ও শফি, সত্যি বলাটা এদেশে এখন ভিতিকর হয়েগেছে মুসলিম সাম্প্রদায়িকতার ভিড়ে",negative
আল্লাহর রহমতে টি- ২০ বিশ্বকাপে বাংলাদেশ চ্যাম্পিয়ন হবে,positive
"যতক্ষন না প্রর্যন্ত ক্ষমতাসীনরা বা টাকার বিনিময়ে ল বেচা কেনা রোধ করা হবে, ততক্ষন প্রর্যন্ত আইনের শাসন প্রতিষ্ঠিত হবে না",negative
যিনি মনে করেন একালের একজন শ্রেষ্ঠ কলাম লেখক,positive
মাঝে মাঝ দুদিকে না টানলে তিনি ভালই লেখেন,positive
পাথর যুগে আসতেও এদের অারও ৫০ বছর লাগবে,negative
নাসিরের প্রতি বিসিবির আচারন আর তাসকিনের প্রতি আইসিসির আচারন কি আলাদা!!! দুই জায়গায় ই সেচ্ছাচারিতা সমান,negative
ভোট কেন দিতে যাব? লাভটা কী? -------- সত্যিইতো,negative
কেন যেন এই বিশ্বকাপের সূচনাটা আমাকে ২০০৩ এর কথা মনে করে দিচ্ছে,negative
বাংলা ওয়াশ এখন সময়ের ব্যাপার,positive
অভিনন্দন বাংলাদেশ ক্রিকেট দলকে,positive
ভয়কে পদদলিত করে সামনে এগোলেই বিজয় সুনিশ্চিত,positive
আর প্রশাসন তো সুধু টাকাই চেনে,negative
এত লজ্জা কোথায় রাখি,negative
আবারো প্রমাণ চাইছেন?,negative
এসব ফালতু মার্কা অজুহাত দেওয়ার কোন যুক্তি নাই,positive
এই টাইপের আরেকটা নির্বাচন!! হা হা হা হা হা,negative
যত দিন আওয়ামীলীগ ক্ষমতায় থাকবে - এই ভাবে তত দিন হারতে থাকবে গণতন্ত্র,negative
এটা হচ্ছে লেভেল প্লেয়িং ফিল্ড আওয়ামীলীগ স্টাইল,negative
এই দরনের দুর্নীতি বাজদের কে প্রকাশে জুলিয়ে মারা উচিৎ,negative
"গলা ধাক্কা দিক, পাছায় লাথি মারুক , গালে থাপ্পড় দিক, অপমান তো করতে পারবে না",negative
সত্যিই ক্রিকেট অবিশ্বাস্য খেলা,positive
এত সনদেহ আর অবিশ্বাস নিয়ে এগোনো কোন জাতীর পখখে সত্যিই দূরহ,negative
তারপরও বাংলাদেশ ভাল দল বলে জিতছে,positive
জনগণের নেত্রি জনগণের মাঝেই যার প্রান সে এই নেত্রী খালেদা জিয়া,positive
Whitehouse-এর চারিদিকে লোহার বেড়া আছে আর আমাদের বাংলাদেশের সংসদের চারিদিকে লোহার বেড়া না দিলে মান ইজ্জত কমে যাবে না?,negative
দয়াকরে দেশে শান্তি ফিরিয়ে দিন,negative
"ভাগ্যিস আব্রাহাম লিঙ্কন আজ আর বেঁচে নেই,আপনার দেয়া গণতন্ত্রের এই অভিনব ফর্মুলা দেখলে তিনি নগদে সুইসাইড করতেন",negative
আসলে জয় চাচ্ছেন তার নামটি সকলে উচ্চারণ করুক,negative
আমাদের কি আসে যায়?,negative
বাংলাদেশকে চাপে রেখে সহজ জয় নেওয়ার হীন প্রচেষ্ঠা ছাড়া অন্য কিছু মনে হয় নি,negative
"এখন তো মাথাব্যথার জন্য মাথা কাটা হয়েছে, তত্ত্বাবধায়ক সরকারব্যবস্থাই বাতিল",positive
তারা ভিন্ন নামেই যাত্র শুরু করবে,positive
ভোটারদের কাছে যেতে হবে,positive
ওকে কোয়ার্টার ফাইনালে বেশি প্রোয়জন,positive
এত মজা লাগে ক্যারে,positive
রাশিয়ার আগ্রাসনের বিরুদ্ধে সবাইকে একজোট হতে হবে এবং শিক্ষা দিতে হবে,positive
"তার পরও আমরা আশা করব, হাফিজুরের মৃত্যু তাঁদের বিবেক জাগ্রত করতে না পারলেও কুম্ভকর্ণের ঘুম ভাঙাবে",positive
সাক্ষাৎকারটি খুব ভালো লাগলো৷ গবেষক ড. হানা-রুথ টমসন এবং প্রথম আলো উভয়কে ধন্যবাদ জানাই৷,positive
রিজার্ভের অর্থ চুরির জন্য বাংলাদেশ ব্যাংকের ১০ কর্মকর্তার শুধু গাফিলতি ও অবহেলা দায়ী? আর কিছুনা?,positive
আসলেই আমরা বাঙ্গালীরা অল্পতেই তুষ্ট,positive
অবশ্যই নিষ্ক্রিয়তা ক্ষতিকর,negative
টিম ক্রালকে নামাতে পারেননি কারন তিনি আগেই খেলোয়াড় বদলের কোটা (৩ জন) শেষ করে ফেলেছিলেন,negative
মুশফিক চায় না জিয়া টিমে থাকুক,negative
এখন সেই আন্দোলনে BNP জামতের সংঘ ছাড়তে হবে কেন ?,negative
হেরেছে তারা বাজেভাবে,negative
আলাদিন উনি সব কিছুই প্রথমে নকল বলেন,negative
"খালের মালিক ওয়াসা, মানুষ গালি দেয় সিটি মেয়রকে",negative
নোটিশের যথাযথ উত্তর দিতে পারলে মাফ করা হবে,positive
পেট্রলবোমার পর ওরা এখন গ্রেনেড ধরবে বলে মনে হয়,negative
"আছে,নিয়ম অনুযায়ী ২০১৯ সালে নির্বাচন হবে",positive
"মিথ্যার দেশে সত্য অপরাধী হয়ে যায়, তারপরও সত্য অপেক্ষা করে সময়ের জন্য, কারন সময় তাকে বার বার ফিরিয়ে আনে",negative
বিশ্বকাপের আগে ওখানে ভারতের অবসথা শোচনীয় ছিল,negative
ঠিক বলেছেন ভাই,positive
"আপনারা বারবার ইনাকে বাংলাদেশী কন্যা বলছেন, কিন্তু অনেকে এটা বলতে যে লজ্জা পাচ্ছে?",negative
আগেই জানতাম ওখানে আপিল করে কোন লাভ হবে না,negative
তাদের হারানো টাকাগুলো যদি বাংলাদেশে আনা যেত তাহলে মোটামোটি অনেকদিন সুনদরভাবে আমাদের দেশটা চালানো যেত,positive
বাংলাদেশকে শুভ কামনা জানানোতেও একটা ডিজলাইক পড়ছে!! কারা এই ডিজলাইক দেয়!! কিছুই তো বুঝতেছি না,negative
জনগণের পাশে জনগন আছে বলেই ওসমান পরিবারের পাশে কাউকে দাড়াতে হয়,negative
সবাই যদি দ্বায়িত্ব সচেতন হয় তাহলে আজ বাংলাদেশ তুমুল প্রতিদন্দ্বিতা করবে,positive
অসাধারণ এবং সঠিক কথা বলছেন মিঃ সেলিম,positive
র্কোট মার্শালের পূর্নাঙ্গ রায় প্রকাশ করা হোক তাতে ধোয়াসা কেটে যাবে,positive
এই লেখাটার জন্য গত কিছু দিন ধরে অপেক্ষা করছিলাম,positive
সাধু সাবধান,negative
শিক্ষাব্যবস্থায় ধর্মীয় আচ্ছাদন - এটা অবশ্যই সমর্থন যোগ্য,positive
"‘এটা আইনসম্মত, কারণ এটাই আমার অভিপ্রায়",positive
আওয়ামী লীগ সবসময় ৫ই জানুয়ারির দিকে তাকিয়ে,negative
বিগত ৬ বছর ধরে জনগণ দলীয় সরকারের কর্মকাণ্ডে দেখে আসছে,negative
"ভালো নির্বাচনে যে পক্ষই আসুক, সেটাই ভালো",positive
"জোর করে ভালো দল ট্যাগ আদায় করা যায় না, ওটা ভালো খেলে করতে হয়",negative
কেউ কোথা নিয়ম নীতি মানে না বা মানার প্রয়োজন পরে না,negative
সারা টুর্নামেন্ট এত ভাল খেলেও ফাইনালে যেতে পারল না,negative
ভাল খবর তো,positive
"ভাই ব্রাজিলকে এড়ানো নয়, ব্রাজিলই হল্যান্ডকে এড়াতে চায়",negative
"এক দিকে জননেত্রী ও প্রধানমন্ত্রী শেখ হাসিনা ঘরে ঘরে বিদ্যুৎ ও শিক্ষা পৌঁছে দিচ্ছেন, অন্যদিকে বেগম খালেদা জিয়া ঘরে ঘরে অকর্মা নেতা উপহার দিচ্ছেন",negative
"আরে ভাই ইসলামীয়া চক্ষু হাসপাতালে ৫০,০০০/- দিতে কইসে, ওইটা দিলেই তো হইল",positive
"বাপি দে (কলকাতা) সাহেব, আপনাকে বলছি- আপনাদের মতো কিছু ব্যাক্তির উগ্রতার কারনে বিশ্ব ব্যাপি সাম্প্রদায়িক সম্প্রীতি নষ্ট হচ্ছে",negative
আওয়ামীলীগকে সমর্থন দেওয়ার মত এমন কোন মহান কাজ আওয়ামীলীগ করে নাই বরং তত্বাবধায়ক ব্যাবস্থা বাতিল করে দেশে একটা স্থায়ী সমস্যা তৈরি করেছে,negative
"আজ যারা চালকের আসনে আছেন, তাঁদেরকে লেখক, বুদ্ধিজীবী, সাংবাদিক, পেশাজিবী ও জনগণ, সকলেই ভয় করে, যদি গুলি মেরে চিরনিদ্রায় শুইয়ে দেয়",negative
তারা একে অপরের সাথে বড্ড বেমানান,negative
চতুর্দিকে অন্যায় অবিচার দর্শনে সমাজ এখন হতবাক হয়ে একের পর এক ঘটে যাওয়া ভয়াবহ নাটক গিলছে,negative
"২১, ২৬, ১৬ ভাই এগুলা এখন চাপা মারার ট্রামকার্ডে পরিনত হইছে",negative
কোন বৈধ ডকুমেন্টস যখন জগন্নাথ বিশ্ববিদ্যালয় কর্তৃপক্ষের হাতে নেই তখন এই আন্দোলনকে সমর্থন করি কিভাবে ? একটি প্রতিবেদনের উপর ভিত্তি করে শিক্ষিত ছাত্ররা এই আন্দোলন কিভাবে করে,negative
বাহ চালিয়ে যাও,positive
"আনিসুল হক, আপনাকে অনেক ধন্যবাদ",positive
ট্যাব বা স্মার্ট ফোনে বই বা ই-বুক পড়তে ভাল লাগে না,negative
খেলার মধ্যে হার জিত হবেই,positive
গতকাল ব্রাজিল দলে হলুদ এবং কালো জার্সি পরিহিত বারো জন খেলেছে,negative
তাসকিন একদম ভেংঙ্গে পড় না,positive
বাংলাদেশ-শ্রীলংকা ফাইনাল,positive
"আপনার যা বোঝ,সত্যিইতো মাটি না থাকলে দাড়িয়ে আছেন কিভাবে",negative
অদ্ভুত এক মানসিকতার রোগে ভুগছেন দেখা যাচ্ছে,negative
এই কিংবদন্তির অন্তিম যাত্রায় গভীর শ্রদ্ধাঞ্জলি,positive
ওয়েবকাসট আর ধারাভাষ্য কি এক জিনিস ?,negative
সবকিছুতে গুজব ছড়ানো ঠিক না,negative
"গোপন তথ্য বের করার জন্য টাকা লাগে, গোপন তথ্য গোপন রাখার জন্যও টাকা লাগে",negative
"ওনার প্রতি শ্রর্দ্ধা জানাতে হলে আমাদের জাগতে হবে শিক্ষা,সংস্কৃতি আর অর্থনীতিতে",positive
সুরক্ষা দেবার কোথাও কেউ নেই,negative
মিথ্যার জয়-জয়কার আজ সর্বত্র,negative
হা হা হা,positive
কিন্ত আপনার ছাত্রের ছাত্র ও যাহা বলেছে তাও সঠিক,positive
এতো জামায়াতের পিছে না লেগে দেশের জন্য কিছু ভাবুন,positive
"মিঃ রহমান, সম্মানী ব্যাক্তির সম্মান দিতে শিখুন",positive
বিএনপিকে কোন ছাড় নয় যারা স্বাধীনতার সকল পারপতিকে বির্তকিত করছে,negative
কোন রাষ্ট্রের সরকার ও বিরোধী দল কেমন হবে তা নির্ভর সে দেশের মানুষ কেমন করে চিন্তা করে,positive
৫ই জানুয়ারি এক তরফা নির্বাচন করা ছিল আওয়ামীলীগের মস্ত বড় ভুল,negative
পলিটিক্স করার জন্য পোলাপানকে ফেল করাইছেন,negative
খেলা উপভোগ করুন,positive
বরং হিগুয়াইন ভাল খেলেনাই প্রত্যাশা অনুযায়ী,negative
আমার মনে হয় আর এক্ টা বড় ধস আসতেছে স্টক এক্সচেঞ্জে,negative
আর যারা রণাঙ্গণে লড়াই করে বঙ্গবন্ধুকে মুক্ত করে স্বাধীন দেশে ফিরিয়ে আনলো তারা ?,negative
বিশ্বাস করুন আমি ৩৩ বছর ধরে শহরে বাস করিতেছি,positive
আসলে মার্কিন-ইসরায়েল এর হাতের খেলনা বর্তমান জাতিসংঘের উপর ভরসা না করে মুসলিম দেশগুলোকে ঐক্যবদ্ধ হয়ে তাদের নিজস্ব সংঘ তৈরী করতে হবে,positive
সঠিক বলেছেন,positive
বর্তমানে দেশে শুধু নারী নির্যাতনের বিরুদ্ধে আইন আছে,negative
"আমি একদম অবাক হয়নি,,যারা ক্রিকেট দেখে,ক্রিকেটকে বোঝে তারা জানে এবি আগে থেকেই অসাধারণ ৷ ক্রিকেটে সর্ব প্রতিভার অধিকারী ৷ আজ বোলিং করে উইকেটও নিয়েছে সে",positive
গণতন্ত্রের জন্যে কোনো শুভ বিষয় না,negative
'' এই দুটোতেই ব্যর্থ সরকার,negative
"হ্যাঁ, অন্যের হিসাব সমীকরণ খেলার মাপকাঠি হতে পারে না, নিজেদের খেলার যোগ্যতায় এগিয়ে যেতে হবে",positive
অনলাইন কি খাই না মাথায় দেয়? বিশ্বাস করেন জর্জ সাহেব আমি জীবনেও অনলাইন এ কিছু লিখিনি,negative
এদেশ কি শুধু রাজনীতিবিদদের? এ দেশ কি শুধু রাজনীতিবিদদের খেয়াল খুশি মত চলবে?,negative
এই তো শিখছি,positive
অসভ্য,negative
খালেদা জিয়াকে ধন্যবাদ,positive
লেখক এটা পরিষ্কার করতে পারলেন না এই ওসমানীয় শাসনের প্রবর্তক কে?,negative
"সুযোগ তো বার বার আসে না, আবার এমন তো হতে পারে যে এটাই তার শেষ সুযোগ",positive
নেইমারের এমন বিদায় কখনও মেনে নেয়া যায়না! আমি ফিফা কর্তৃপক্ষকে অনুরোধ করতে চাই তদন্ত কমিঠি গঠন করে এই রক্ত চক্ষু রেফারীর বিরুদ্ধে কঠোর আইনগত ব্যবস্থা নেয়া হক,negative
"খেলার চেয়ে অালোচনায় বেশী, যা খুব বিরক্তিকর",positive
"তবে হ্যাঁ, এমন দিন আসতে শুরু করেছে",positive
লেখককে আন্তরিক ধন্যবাদ,positive
"অসাধারন উপমা বাংলাদেশ দলের জন্য, এখন হারাবার কিছুই নাই, শুধু জিতে যাবার পালা",positive
অবিলম্বে তার পদত্যাগ চাই,negative
আমরা কবে এ থেকে মুক্তি পাব,negative
"শাবাশ, ওয়েস্ট ইন্ডিজ! ইন্ডিয়া আম্পায়ারদের টাকা দিয়ে কিনেও ম্যাচটা জিততে পারল না, ক্যারিবিয়ানদের চোখ ধাঁধানো অসাধারন খেলার কারনে",positive
"প্রশ্ন হলো, এই যে পথেঘাটে অসংখ্য হিজড়া ঘুরে বেড়ায়, এর কয়জন আসল আর কয়জন নকল?",negative
পশ্চিমের উন্নত দেশ গুলিতে আইনানুগ সকল ধরনের জীবিকাকেই সম্মানের চোখে দেখা হয়,positive
সাময়িক হলেও ভাল উদ্যোগ,positive
তার মানে সকল বিজ্ঞানীই ধার্মিক ? অথবা সকল ধার্মিকই বিজ্ঞানী ? কথার কি বাহার,negative
সাব্বির এর বদলে অবশ্যই মমিনুল কে খেলানো দরকার ছিল,negative
দেশ তো ওনার উওরাধিকার সুএে পাওয়া সমপদ যা ইচছা তাই করবেন,negative
স্বপ্ন শুধু স্বপ্নই থেকে গেলো,negative
সে ইজরাইলের দোসর,negative
দুই সন্তানের গর্বিত পিতা-মাতা,positive
"দিলারা মেম, আপনার লেখা তো বিএনপির আনুগত্যমূলক",negative
"’ মোদ্দাকথা হল ছবিটি দেখে সবাই বুঝতে পারবে যে এটা গতানুগতিক .,.,.,. কোন মুভির নকল ভার্সন",positive
রামপালের অভিমুখে সচেতন হাজারো মানুষের মিছিলের সরকারের চেতন হবে ? দেশের সব সাধারণ জনগণ সুন্দরবন রক্ষার দাবীতে যদি বঙ্গোপসাগরে ঝাঁপ দেয় তবু সরকার রামপাল বিদ্যুত প্রকল্পের সিদ্ধান্ত থেকে সরবে কিনা সন্দেহ,negative
"জার্মানি জিতবে ১-০ তে, আর নেদারল্যান্ডস জিতবে ৩-০ তে ফাইনাল জার্মানি বনাম নেদারল্যান্ডস",positive
অচিরেই পুরস্কৃত হইবেন,positive
শারাপোভাকে নিয়ে প্রথম আলোর এই অস্থিরতা পাঠক হিসেবে আমাকে খুব মজা দেয়,positive
নিয়ম রকখার কথা বলে ভোটারবর্জিত একতরফা প্রশ্নবিদ্ধ নির্বাচনের মাধ্যমে চড় দখলের মত নির্বাচন দখল করে এই সরকার ক্ষমতায় বসেছে,negative
এতো ভাইরাস দেখে বিল গেটস সাহেবের হার্ট এটাক হওয়ার মতো অবস্থা,negative
কপাল বুঝি এভাবেই খোলে,positive
আর কত রং দেখাবেন? বিশ্বকাপ জেতার জন্য লজ্জা শরমের মাথা খেয়েছেন না কি?,negative
"জামাত শিবির রাজাকার'রা যে স্লিপিং কিলার ছিল এবং কুল মাইন্ডের মিশন চালাতে জানে, এটাই তার প্রমাণ",negative
অভিননদন ! অভিননদন ! অভিননদন,positive
ধন্যবাদ,positive
তবে আপনার এসব কথা কি আদো এই দুই দলের নেতাদের বিবেক কে নাডা দিতে পারবে?,negative
নাকি তারাও লজ্জা পায় আপনার মিথ্যা শুনে,negative
স্যালুট আইভী আপা,positive
টাইগারেরা না খেললে আর কার খেলা দেখব?,positive
"আজ আর কেইই বুঝতে চায়না, চাইবে তাও মনে হয়না",negative
"স্কুল, কলেজ, বিশ্ববিদ্যালয় সর্বোপরি পরিবার, সমাজ ইত্যাদি সামাজিক প্রতিষ্ঠানগুলো যে দিন দিন অকেজো হয়ে পড়ছে তার বড় উদাহরণ এই ঘটনাগুলো",negative
অসাধারণ,positive
"তরা যে যা বলিস ভাই , আমার সোনার হরিন চাই",positive
আরেক টি ধারা বাহিক লেখা চাই,positive
তাঁকে হত্যা করার সাহস পাকিস্তানের ছিল না,negative
হা,positive
বিম্পি সিল লাগিয়ে জিতে যে কি হয় চট্টগ্রামে মঞ্জুর সাহেব গত ৫ বছর ভাল করেই তার শিক্ষা দিয়েছে,negative
সাকিব বিশ্বের অল- রাউন্ডার পজিশনে ১-এ থেকেও কিছু মানুষ নাকি তাঁকে চিনেনা!! সেসব মানুষ কি ক্রিকেট দেখে সেইটাই আমার এখন জানতে ইচ্ছে করছে,negative
এই জন্য স্যার এত ভালো ও এত জনপ্রিয়,positive
রাজন হত্যা মামলা প্রমানের আর কি বাকি আছে? একটা ভিডিও ফুটেজই তো সব প্রমান দিয়ে দিয়েছে,negative
রাবিশ-খবিশ - এ দেশ টা ভরে গেছে,negative
উনি সুস্থ হয়ে উঠুন এই দোয়া করি,positive
একজন ভালো খেলোয়াড় একাই একটা ম্যাচ ঘুরিয়ে দেওয়ার সামর্থ রাখে,positive
"সত্যিকারের গণতান্ত্রিক নীতির বিরুদ্ধে গিয়ে জনগণের ম্যান্ডেট ছাড়াই যে সরকার গঠিত হয়, সে সরকার কি কোনদিন দুর্নীতির বিরুদ্ধে রুখে দাড়াতে পারে, সেরকম মাজার জোর কি তার কখনো আসে ?",negative
স্বাধীনতার ৪৩ বছর পরও ‘মুক্তিযোদ্ধার সংজ্ঞা’ খুঁজছে বাংলাদেশ,negative
যারা অসম্প্রদায়িকতার কথা বলে অথচ ডোনাল্ড ট্রাম্প-কে সমর্থন করে তারা ভন্ড,negative
এতো টাকায় কোচ রেখে বাফুফে গরীবের ঘোড়া রোগ দেখিয়ে জাতীকে অপমানিত করার সুযোগ পায় কি করে ???,negative
ধুঁকতে ধুঁকতে চলা গণতন্ত্রের জন্যে প্রভাব শব্দটি অনেক ভয়ানক,negative
কি অদ্ভুত মানসিকতা আপনার,negative
গনতন্ত্র ব্যহত হলে দেশের তথা জাতির কি অপরিমেয় ক্ষতি হতে পারে অনেকেরই সেই ধারনা থাকে না,negative
জেলখানায় মল জালানি হিসেবে ব্যবহার হচছে,negative
২৬১ টি মন্তব্য খুব আনন্দের সাথে পড়লাম! আজকে ক্রিকেট জয়ী হয়েছে,positive
মিজানুর রহমান খান ইদানিং অনেক তথ্য পাচ্ছেন,positive
এটাই এখানকার উচ্চতর জ্ঞান চর্চার স্টাইল,positive
"দল হোক লীগ হোক, সে অপরাধী এটাই তার প্রথম পরিচয়",negative
যে দেশে এখানে সেখানে পুলিশ খুন হয় তাদের এত ঢং কেন?,negative
গৌরবের কথা,positive
বাংলাদেশের উচিত এই প্রকল্প থেকে সরে আসা,negative
"আমারও একই কথা, উনারা কি এমন বিশারদ যে একজন সেরা অলরাউন্ডারকে চিনেনা তাও একটানা কতদিন ধরে আছে",negative
দেশবাসী একটা দলীয় দেশ পাবার জন্য মরণপণযুদ্ধ করে দেশ স্বাধীন করেনি,negative
"শুনতে ভালো লাগুক আর নাই লাগুক, আপাদ-মস্তক একটা বর্বর জাতিতে পরিনত হয়েছি আমরা!!! যদি রেলিগেসনের ব্যবস্থা থাকত, অনেক আগেই তার আওতায় পরে জাতি হিসেবে স্ট্যাটাস হারাতাম আমরা",negative
সব ধর্মই মানবধর্ম,positive
"আমরা আপনার সাথে ১০০% একমত , ইমরুল কে বাদ দিতে হবে",positive
সুরেশ রায়নার বিপক্ষে এলবিডব্লুর সিদ্ধান্তটি মোটেও ঠিক ছিল না,negative
"লাইন লেংথ ঠিক রাখলে এমনিতেই ইউকেট আসবে, কারন ওরা চেজ করবে",positive
কেউ একটু ভাল কাজ করলে আপনাদের চুলকায় কেন?,negative
এদেশে যত সুষ্ঠু নির্বাচন হয়েছে তার অবদান একমাত্র আওয়ামী লীগের,positive
কেউ ভয়তে সিনেমা হলে যাবে না,negative
অথচ আজ শুধুমাত্র দলের লেজুরবৃত্তি করতে গিয়ে এমন ....করলেন? সব দেশেই কি এমন হয়????,negative
"এটা কোন যুদ্ধ নয় এটা খেলা, আমরা তো তোমাদের পাশে আছি সবসময়",positive
তবু আওয়ামী লীগ ও তার মহাজোটের মিত্ররা আগামী পাঁচ বছরের জন্য নির্বাচিত হয়ে গেছে! শাবাশ রকিব উদ্দীন,positive
আর আমাদের সরকার ও আমাদের ঐ আশার বানী শুনিয়ে যাবে,positive
"বোলিং পরীক্ষাগারগুলা ইন্ডিয়া থেকে সরিয়ে ইংল্যান্ড অথবা অস্ট্রেলিয়ায় নিয়ে যাওয়া হোক, অযোগ্যদের দিয়ে পরীক্ষা না করানোই ভাল",positive
মাশরাফি আফ্রিদীর মত সবকিছুতেই ব্যার্থ নয়,positive
দেখেন শুধু কী অযুহাতে ছাড়ছে,negative
এর মানে হল কৃষক ন্যয্য মুল্য পাচ্ছে,positive
অনেক ধননবাদ নিরবাসন কমিেসন কে,positive
প্রিয় দলটির জন্য রইল শুভেচ্ছা এবং শুভকামনা,positive
স্বাগতম ভাতিজা,positive
কি সর্বনাশটা তারা দুইজন মিলে করলো তা আমরা এখন হাড়ে হাড়ে টের পাচ্ছি,positive
প্রতিরোধ করতে হবে ধর্ম নিরপেক্ষভাবে,positive
"আগে এরকম নির্ভরযোগ্য ছিলেন ভিভ রিচারডস, ষ্টিভ ওয়াহ এবং ইনজামামুল হক",positive
"মিজানুর রহমান ফেয়ার ইলেকশ চান না, সাফ কথা",negative
এটি কোন নির্বাচন ছিল না,negative
"জাসদ এখন অসাম্প্রদায়িক রাজনীতির কথা বলে, কিন্তু তাদের ইতিহাস ঘাটলে দেখা যাবে যে স্বাধীনতা পরবর্তী কালে বাংলাদেশে রাজনৈতিক সাম্প্রদায়িকতা বাচিয়ে রাখার কাজটি সযতনে তারাই করেছিল",negative
এসব তাদের ন্যায্য চাওয়া,positive
বেচে থাকে সবার মাজে,positive
আমরা তো ভেড়ার পাল,negative
এটা তো সবার জানা যে মুশফিক টি২০ এর উপযূক্ত না,negative
একটি সুন্দর প্রতিবেদন,positive
আশা করা যায়,positive
আওয়ামিলিগ খেলটা এখানেই দেখাবে,positive
শুভাগতকে আর দলে দেখতে চাই না,positive
"প্রচুর ক্ষমতার মালিক তারা, যারা ধরা কে সরা জ্ঞান করেন না",positive
"রফিক ভাই, ফাটিয়ে ফেলেছেন",positive
বাঙালি হিসাবে সেটা আপনার দূর্ভাগ্য,negative
এইবারে ভারত বজ্জাতির মজা টের পাবে,negative
আজ তারা কোথায় ? এরপরও কি বলবে বিএনপি ভোট কিনেছে ? নির্বাচন সুষ্ঠু হয়েছে ?,positive
ভাল খুব ভাল,positive
লিয়েন্ডার আমাদের বাঙালীর গর্ব,positive
জনতা জেগে উঠলে এই ক্ষমতালোভী সুবিধাভোগীরা আর তাদের সহচররা পালানোর পথ পাবে না,negative
ধন্যবাদ জনভে,positive
এসব হত্যাকান্ড বন্ধ করেই সরকারকে প্রমাণ করতে হবে যে তারা সত্যের মুখোমুখিই আছে,positive
ভালো কে ভালো বলার মানসিক উদারতা রাখুন,negative
"অনির্বান মুখার্জি, চেষ্টা চালিয়ে যান! আপনাদেরতো বাধা একমাত্র বাংলাদেশ! এরপর হয়তো মওকা পাওয়া নাও যেতে পারে",negative
খামোখা কষ্ট করে লাইনে লাভ কী? লাইনে দাড়ানোর আগেই যদি ভোট দেয়া হয়ে যায় তাহলে আর কষ্ট করার দরকার আছে,negative
ছাত্র রাজনিতি বনধ করে দেওয়া উচিত,negative
উত্তরে আনিসুল হক বাদে বাকিগুলোতে আওয়ামী লীগকে না বলুন,negative
খান শওকত ট্রাফিক ডিপার্টমেন্ট -এর কোন সুপারভাইজার নন,negative
"আমরা আম জনতা শান্তি, নিরাপৎতা, অন্য, বসতর, বাসসথান ইত্যাদির সুবিধা চাই যা নাগরিক সমাজ সরকারকে বোঝাতে চাইছেন",positive
অভিনন্দন ! বস মিচেল স্টার্ক,positive
বাংলাদেশে কি এমন নেতা আসবেনা যে সব কিছুর উর্দ্ধে থেকে দেশ এবং মানুষের জন্য কাজ করবে,positive
"বেচারা সুয়ারেজ, এই খবর খেলার পাতায় না থেকে বিনোদন পাতায় থাকা উচিৎ ছিলো",negative
যারা মানুষের সভ্যতাকে সহ্য করতে পারছেনা তারা হিংস্র পশুতে রূপান্তরিত হচ্ছে,negative
"পারমাণবিক চুল্লিটি খাগড়াছড়িতে দুর্গম পাহাড়ী এলাকায় করা উচিত, মুহুরী নদীর চর থেকে সামান্য পুর্ব দিকে ভারতের সীমানার কাছে, তাহলে সবচেয়ে নিরাপদ হবে দেশের জন্য",positive
তবে এটা ষড়যন্ত্র ও হতেই পারে,negative
আমাদের নৈতিক অবক্ষয় ঘটেছে,negative
সমগ্র বাংলাদেশ আজ নষ্টদের দখলে,negative
"ধোনি কখনই আমার পছন্দের ক্রিকেটার নন, তবে তার এইটা আমার দারুন পছন্দ হয়েছে",positive
আইজক্যা ক্রোয়েশিয়া জিতলে কাইলক্যা বিরানি খামু :),positive
