text,labels
"খেলে ৮ টা দেশ, সেটা আবার বিশ্ব- সংস্থা হয় কি করে?",positive
সকল খুদে বন্ধু দের সুভেছা জানাই,positive
"Fauzia, আপনার কথা ১০০% ঠিক, তবে এখন আর জনগনের ভালবাসার কোন দাম নাই",negative
"অনিচ্ছুক # শুধু '৫ জানুয়ারির সরকার' কেন, ১৫ ফেব্রুয়ারী সরকারেরও সহ্য করার ক্ষমতা নেই",negative
আপনি যাদের কথা বলেছেন তাঁদের আড়ালে রাজনীতি এখন ভারতীয় দের নিয়ন্ত্রনে,negative
সে রোবেন ও না নেইমার ও না ডাইভ দিয়ে খেলোয়াড় মেসি হয় নাই,positive
"অপরাধীরা জানে যে, বাংলাদেশের আইন শৃংঙ্খলা বাহিনী অত্যন্ত অযোগ্য এবং অদক্ষ",negative
দলটি (আওয়ামীলীগ) এখন একদলীয় সরকারকে একদলীয় রাষ্ট্রে রূপান্তর করার চেষ্টা করছে,negative
নারীর প্রতি সহিংসতা রোধে আমরা সঠিক পথে হাটছি না,negative
"অন্ধ হলেই কি , প্রলয় বন্ধ হবে ? হবে না , বরং এই প্রলয় যে কত ভয়ংকর হয় , ইতিহাসে তার অজস্র প্রমাণ আছে",negative
মুক্তি অর্জন করতে হয়,positive
"চিত্ত প্রশান্ত হলো, চিন্নাস্বয়ামি স্টেডিয়ামের দুঃখ সাময়িক সময়ের জন্য হলেও লাঘব হলো",positive
গ্রুপ পর্বেই বাদ পড়ার শঙ্কায় ব্রাজিল,negative
কেউ দেখেও দেখে না ! কেউ শুনেও শুনে না,positive
"শিখখা ব্যবসথা আজ ধংশ হয়ে জাচছে, তাতে কি ? =",negative
স্বপ্ন দেখার কোন সীমা নেই,positive
রুপমরা কই ? দেশের মান সনমান ডুবানো জংগি-ডাকাতরা খাইচে তবে এরা আর কেউ না,negative
এই বিশ্বকাপেই তো দেখলাম পৃথিবীর এক নম্বর অলরাউন্ডারের কেরামতি,positive
এমন স্বপ্ন দেখো না যা কোন দিনই পূরণ হবে না,negative
তাজউদ্দীন তাজউদ্দীন তাজউদ্দীন তাজউদ্দীন তাজউদ্দীন-- কিছুই বলার নেই - শুধু বলতে পারি আপনার ঋন কখনো শোধ করতে পারবো না ৷ আল্লাহ পাক আপনাকে বেহেস্ত নসিব করুন,positive
দেশের সকল নাগরিকের আয়-ব্যয়ের হিসেব রাখা গেলে দুর্নীতি দূর করা যেতে পারে,positive
ইনিয়ে বিনিয়ে পুলিশকে ভাল প্রমাণের চেষ্টা,negative
ব্রাজিলের রোনালদোই সবার সেরা,positive
অসুস্থ মানুষে দেশ৳া ভরে গেছে,negative
’ কথা সত্য,positive
স্বেতহস্তি পোষার মতো ক্ষমতা কি আমাদের আছে ? কমলা বরং স্বাস্হকর,negative
"ব্যাপারটা বেশ symbolic. এরা সমসময় পাবলিকের কোলেই উঠে থাকে, বিপদের সময় তো আরো বেশি",negative
"জেগে উঠ বাংলাদেশ, গর্জে উঠ বাংলাদেশ",positive
চালিয়ে যান,positive
মাহামুদুল্লাহ কেন ওভাবে নায়ক হতে গেল ? কেনই বা শুভাগত বল ব্যাটে লাগাতে পারলোনা ?????? কেন মুশফিক নায়ক হতে গেল ???,positive
না জিতলেও সমস্যা নাই,positive
মুশফিক টিম ইন্ডিয়ার ব্যাটিং- ফ্রেন্ডলী বোলিং এর বিরুদ্ধে সবসময় ভাল করে দেখলাম,positive
কৃষির হাত ধরেই বাংলাদেশ এগিয়ে যাচ্ছে এবং যাবে! ধন্যবাদ বাংলাদেশ কৃষি বিশ্ববিদ্যালয়কে নিয়ে ফিচার করার জন্য,positive
অপছন্দের লোকেদের ক্রসফায়ার এবং বন্দুক যুদ্ধের নামে হত্যা করা হচ্ছে আর রিমান্ডের নামে নির্যাতন করে মৃত্যু ত্বরান্বিত করা হচ্ছে,negative
কম খাবার গ্রহন করে ওজন কমানোর চেষ্টা করা ভুল,positive
এ ধরনের অপরাধীদের দৃষ্টান্তমূলক শাস্তির ব্যবস্থা করুন,negative
বাংলাদেশের ক্রিকেট খেলার যোগ্যতা নেই,negative
"ডি মারিয়ার বিকল্প নাই, না আর্জেন্টিনায় না রিয়াল মাদ্রিদে",positive
দোয়া করি অাল্লাহ অাপনাকে ভাল রাখুন,positive
তারপর ১৯৭৫ এর পর দেশ নরকে চলে গেল আর আম গাছে সোনা না ঝুলে আম ঝুলা শুরু করল,negative
আজিজ তার কাজ দেখাবার সুযোগ পান নি,negative
শিক্ষামন্ত্রীর এই বক্তব্যের বিপরীতে মন্তব্য করা থেকে নিজেকে বিরত রাখতে বাধ্য হচ্ছি,negative
আমাদের জন্য মুশফিক সেরা খেলোয়াড়,positive
বিএনপির ফালতু আবাদার না শোনাই ভালো,negative
বরং তাঁকে খুঁজে বের করে বাড়িতে পৌঁছে দেওয়ারই আকাঙ্ক্ষা ব্যক্ত করেছিলেন আমাদের বিচার বিভাগ,positive
২দলই অবৈধ শক্তি প্রয়োগে বিশ্বাসী,negative
সরকার কি বুঝতে পারছে কোথায় তাদের অবস্থান জনগণের কাছে,negative
পয়সা দিয়ে নতুন নতুন গৃহপালিত দল জনম দেয়ায় আ,positive
বিএনপি তো ইলেকশনে আসতেই চায়,positive
আর আপনি আমাদের জেনারেল??,positive
সাধারণ জনগনের মনে থাকলেই যথেষ্ট,positive
আপনারা নিজের দেশে হারছেন,negative
প্রথম আলো কিংবা এই লেখনিই প্রমান করে মতপ্রকাশের স্বাধীনতা যে বর্তমানে বিদ্যমান রয়েছে,positive
"বিশ্বকবির সোনার বাংলা নয় , নজরুলেরই বাংলাদেশ নয় , জীবনানন্দের রূপসী বাংলাও নয়",negative
"কিছু কিছু জায়গায় অপরাধ প্রমান হওয়া মাত্র ফাঁসি দিয়ে দেয়া উচিত, মেন্টালি সিক অমানুষগুলা আশেপাশে থাকার মত ভয় আর কোনকিছুতেই নাই",negative
"আর, জানালাও বারবার সরে যায় একদিন সূর্যকে দেখি—ডুবে যেতে যেতে উঁকি দিয়ে যাচ্ছে তোমাদের জানালায় আমার জানালা থেকে যায় অধরাই স্পর্শহীন, সূর্যহীন",negative
আমি আপনার সাথে একমত,positive
এখন বুঝতে পারছেন আপনি কত বড় একটা ছাগল?,negative
কতো বড় সাহস ভারতে ইলিশ পাঠায় ? দৃস্ঠান্তমূলক শাস্তি দেওয়া হোক,negative
শিরোনামটা কি আরেকটু সুন্দর করে লেখা যেত না,negative
বিদেশ সম্পর্কে এত করে কই তবুও কেউ বুঝে না,negative
আয়ারল্যান্ড এর কাছে পরাজয় সচক্ষে দেখতে হল না,negative
"আপনি যদি বর্তমান সরকারের অন্ধ ভক্ত হন অথবা নাই হন, বুঝে রাখুন যে সরকার আপনার বা আপনাদের জীবনের নিরাপত্তা দেবে না. সরকার এর মূল কাজ হলো রাজনীতি করা",negative
ইতিহাস তাই বলে,positive
সহমত,positive
মধ্যম আয়ের দেশ হওয়ার চেয়ে মর্যাদাবান জাতি হওয়া বেশি গৌরবের,positive
মনে রাখতে হবে অনেকটা জামাত এবং যুদ্ধাপরাধীদের বিচারকে পূজি করে আওমীলিগ ক্ষমতায় এসেছে,positive
ভারত জয়ী হলে ভালো কিন্তু শ্রীলঙ্কা জয়ী হলেও খুশী হবো শুধু এই দুজনের জন্য,positive
ভাল খবর ৷,positive
যারা সজাগ থেকে ঘুমানোর ভান করে তাদেরে যতই খোচান তারা জেগে উঠবেনা! আমাদের ভবিষ্যত যে কত অন্ধকারে আচ্ছন্ন হচ্ছে তা চিন্তার বাইরে,negative
যে দেশে সাধীন ভাবে চলা যায়ে,positive
বিরাট কোহলী ২ বল ১ ছক্কা ৬ রান বোল্ড মালিঙ্গা,positive
কি থেকে কি হয়ে যায় কেউ জানেনা,negative
আমাদের দেশের বর্তমানে যে সব সবগুলো হল সরকারী দলের নিয়ন্ত্রনাধীন !! আগে মিডিয়াকে স্বাধীন করতে হবে ! তারপর অন্য কিছু,negative
ঝরের গতিতে রান তুলছে দামাল ছেলেরা ৷ আজকে আয়ারল্যান্ডকে ব্যান্ড করবি,positive
এখনকার মডেল নয়িকাদের পষাক এর থেকেও অশ্লীল,negative
২০২০ সালের মধ্যে একদম নতুন একটা টীম বানানো হোক যারা সত্যি ফুটবল খেলতে ভালোবাসে,positive
পাকিস্তানের এই জয়ের উপর ভরসা করে বিশ্বকাপ এর সপ্ন দেখা বা দিতিয় রাইন্ড এ উঠার সপ্ন দেখা বোকামি ছাড়া আর কিছুই নয়,negative
টাইগারদের এখনই শুরু করতে হবে পরের বিশ্বকাপের প্রস্তুতি,positive
‘কোনো খেলোয়াড়ের পরবর্তী বিশ্বকাপে সম্ভাবনা না থাকলে নতুন খেলোয়াড়দের উঠে আসার সুযোগ করে দেওয়া উচিত,positive
ঠিকই বলেছেন,positive
খারাপ নির্বাচন হলে যে দল নিরবাচিতহ হয় আসলে তা তৃতীয় শক্তি ই,negative
"ধর্মীয় দৃষ্টিকোণ থেকে নয়, পরিমার্জিত পোশাক একটা কোমলমতি শিশুর ব্যাক্তিত্ত বিকাশেও সহায়তা করবে",positive
"যথার্থই বলেছে রুনি, ২০০৬ বিশ্বকাপে বন্ধু হয়েও রোনালদো যা করেছে তাতে আমি হলে কখনোই এমন বন্ধুর সাথে কোনো যোগাযোগ রাখতাম না",negative
অপচয়,negative
তবে ইংল্যান্ডের রেফারী ছিল একেবারেই বাজে,negative
জরিপটার গ্রহনযোগ্যতা প্রশ্নবিদ্ধ,negative
"মুলত অর্থের প্রভাবে আদালদে মামলা চলে শম্ভুক গতিতে, যার ফয়দা নেয় অপোরাধিরা",negative
নিঃসঙ্কোচে বক্তব্য প্রত্যাহারের জন্য আপনাকে অসংখ্য ধন্যবাদ,positive
দলীয় সরকারের দলের একান্ত অনুগত নেতা কর্মী সমর্থক ছাড়া সাধারণ জনগণের প্রতি ন্যূনতম দয়ামায়া কি আছে ? সরকারের কোন কাজে তা দৃশ্যমান দেখেছে কেউ ?,negative
"বরাবরের মত অসাধারন লেখা, ধন্যবাদ স্যার",positive
আমাদের দেশে হবে সেই ছেলে কবে,positive
এইবার এ+ গ্রেড’র যথাযথ মূল্যায়ন হবে,positive
"এই চমকপ্রদ কাজ একমাত্র আপনিই করতে পারবেন, মাননীয় প্রধানমন্ত্রী",positive
ভাল কাজ এইভাবেই করতে হবে,positive
"দাতা দেশ গুলো দারিদ্র-বিমোচন, জঙ্গিবাদ নির্মূল, নারী ক্ষমতায়ণ সূচকে দেশের পিঠ চাপড়ে দিয়েছে",positive
টুক টাক করে রান করার অভ্যাস পরিবর্তন করতে হবে,negative
"প্রধানমন্ত্রী যদি প্রতিটি দেশের নেতাদেরকে জনে জনে কাছে গিয়ে সবাইকে বোঝাত,তারপরে যদি এরা বিএনপিকে চাপ দিতো এই জংগিবাদিদের সংগ ছাড়ার জন্য তাহলে দেশের মংগল হতো",positive
এরা সবাই একযোগে পদত্যাগ করতে পারে না কেন ??? আর মিডিয়ার উচিত ঘোষণা দিয়ে ফলাফল প্রচার বন্ধ করে দেওয়া,negative
উনার আত্মার শান্তি কামনা করি,positive
এত টাকা তারা ইলেকশনের সময় উরাবেন,negative
আপনার বয়স যদি ১৮ বছরের ওপরে হয় তাহলে এখন সত্য না জানার জন্য আপনাকে গালি দেয়া উচিত আর যদি ১৮ বছরের নিচে হন তাইলে কিছু বলার নাই,negative
আর আমাদের দেশের বিচার বিভাগ তার উল্টো,negative
ফন ড্যামকে নিয়েও তো মজা করা যায় আরও বেশী,positive
গণতন্ত্রে ক্ষমতার উৎস জনগণ,positive
মিথ্যাচারের ওপর রাষ্ট্র দাঁড়িয়ে আছে,negative
মজাই মজা,positive
বাংলাদেশ জয়ী হবেই,positive
অনেকের কাছে ভোটের আগের রাত মানে তো চাদ রাত,positive
যদিও মনের ভাব প্রকাশে বিভিন্নভাবে আঞ্চলিকতা আসে,positive
আশাকরি সুইডেনের দেখা দেখি ইউরোপের অন্য দেশগুলুও ফিলিস্তিন কে স্বীকৃতি দিবে,positive
"সেনা বাহিনী মাটিতে নামবে না থাকবে ট্রাকের উপড়, ভোট কেন্দ্রের বাইরে",positive
দু:শচিন্তার কিছু নাই এই দু:সময়ে বিএনপির জন্য মাহি বি ই পারফেক্ট প্রার্থি হতে পারে,positive
এগুলো না হলে পরিস্থিতির উন্নতি হবার সম্ভবনা কম,negative
হা হা হা,positive
দুর হ হতভাগা,negative
"কিন্ত ভারত হারলে কি হবে, তা অনুমান করতেই ভয় লাগতেছে",negative
বিশেষ করে শিবির হাত থেকে দূরে রাখাটা খুবি জরুরী,negative
আজ বঙ্গবন্ধু যদি থাকতেন ঠিকই ড: ইউনুসকে সম্মান দিতেন এই বলে যে স্বাধীন দেশের অহংকার,positive
"দূরত্ব যতই হোক কাছে আছি, ছিলাম এবং সারাজীবন থাকবো",positive
আশা করি আমাদের ছেলেরা সফল হবে,positive
"আর একটা ম্যাচ,তার পর জার্মানি চ্যাম্পিয়ান",positive
ভাল না ভালইইতো!!!! সভ্য বাংলাদেশ,positive
বাংলাদেশের অন্তত ৯০% দর্শকই এই মূহুর্তে অষ্ট্রেলিয়ান সমর্থক হয়ে গেছে,positive
সরকার রাজনৈতিক ঝগড়া-বিবাদকে রাজপথ থেকে উঠিয়ে টেলিভিশনের টক শো আর ফেসবুকের মধ্যে ঢুকিয়ে দিতে পেরেছে,negative
কি কমু বুঝবার পারলাম না,negative
প্রত্যেকটা লাইন চলমান রাজনৈতিক পরিস্থিতিতে ব্যবহার উপযোগী,positive
দারুন খেলা হল,positive
দলটা ভাল লাগে নাই,negative
এই শিক্ষামন্তী একজন সাধারন চাকুরীজীবির মত কিন্তু ক্ষমতা অসাধারন,positive
তাদের অত্যাচারে টিকা দায় হয়ে পড়বে,negative
বিএনপি নিজের তৈরি গেড়াকলে আটকে গেছে,negative
শিক্ষাব্যবস্থা শেষ ভেঙ্গে পড়ছে,negative
অনেক অনেক শুভকামনা রইল টাইগারদের জন্য,positive
"নিশ্চয়ই তিনি (মহান স্রষ্টা) প্রত্যেক প্রাণীর মৃত্যুর জন্য নিদ্রিষ্ট একটা সময় নির্ধারণ করে রেখেছেন, সেই নিদ্রিষ্ট সময়েই তাকে মৃত্যুর স্বাদ আস্বাদন করতে হবে",positive
একদম সঠিক কথা,positive
দেখেতো মনে হচ্ছে নেউজিল্যান্ড-অস্ট্রেলিয়া ফাইনালে খেলবে,positive
আজব তো,negative
আমরা দেখেছি সেনাসমর্থিত তত্ত্বাবধায়ক আমলে,negative
বিসিবিকে কি বলে ধন্যবাদ দিবো বুঝতে পারছি না,positive
ফলে নিরাপদে থাকে প্রকৃত সন্ত্রাসীরা,negative
এইবার নিউজিল্যান্ড বুঝবে খেলা কাকে বলে,positive
আনিস ভাই আপনার লেখাটা পড়ে কোন মন্ত্যব্য করার ভাষা খুজে পাচ্ছি না,positive
এরা চাবি হাতে নিয়ে বসে থাকুক,positive
"তবে এটা পড়ে মনে হল এটাই স্যারের প্রথম লেখা, যেখানে বুয়েটের গুণগান নেই",positive
অামার মতে শিক্ষাব্যবস্থা হওয়া উচিত একমুখি,positive
আইনের হাত কত শক্ত হতে এটা তার প্রকৃষ্ট প্রমান,positive
"আমাদের চ্যানেলগুলোতে অনেক ভাল ধারাবাহিক নাটক হয়, বিদেশি নাটকের দরশকরা মাতরাতিরিক্ত বিগগাপনের কারনে নাকি দেশি নাটক দেখে না",negative
নির্বাচন কমিশনা তার দায় এড়ানোর চেষ্টা করছে,negative
ভালোই তো,positive
বিএনপি জামায়াত-শিবিরের জঙ্গিরা কাপুরুষের মতো আইএস-এর নাম ব্যবহার করে নিজেদের অপকর্মকে ভিন্নরূপ চালিয়ে চেবার অপচেষ্টা করছে,negative
স্যালোট তোমাকে হে মানবতাবৎ মানব,positive
বাংলাদেশ টীমকে মালয়শীয়ান এয়ারলাইনসে করে চিটাগং থেকে ঢাকা আনা হোক (পথে planeটা গুম হয়ে গেলে পরের রাউন্ড আর খেলতে হবে না),negative
ভাল খবর,positive
"রাজনৈতিক নয়, দরকার সত্যিকারের গন প্রতিবাদ, কিন্তু ১ জনকে পুলিশ ধরলেই বাকি সবাই ঠান্ডা হয়ে যাই এটাই সমস্যা",negative
তাই বলে মানুষ পদদলিত হয়ে মারা যাবে এটা কিভাবে মেনে নেয়া যায়,negative
আমাদের দেশে ক্ষমতা ধর ও সাধারন মানুষে অর্থ নৈতিক বিস্তর ফারাক,negative
সত্যি উনি যখন জাতীয় স‌‌্গীত এর সময়ে কাদছিল দেশের মানুষ অনেকে উনার সাথে কাদছে,positive
"কান ধরিয়ে অবশ্যই ঠিক কাজটা করেছে, ও আর ঐ ভুল করতনা, কিন্তু এখন করবে, কারণ পত্রিকায় তার পক্ষে লেখা হয়েছে, এখন ও ওর অন্যায়টা অন্যায় মনে করবেনা",negative
আপনারা ফাইনালে উঠলে যে দুই মোড়ল বিশেষ করে দাদাবাবুদের লুঙ্গির গিট আগেই ঢিলে হয়ে যেত,negative
"সাকিব জানতেন আজ এটা যাচ্ছে, আর তার প্রভাবে তার বল হয়েছে অষ্ট্রেলিয়ানদের জন্য 'সোনায় সোহাগা'",positive
আপোষহীন (!) নেত্রী নাকে খত দিয়ে বাসায় ফিরে গেয়ে দেশকে উদ্ধার করেছেন,positive
জনগণ 'না',negative
এটা নির্বাচন আচরণবিধির সুস্পষ্ট লঙ্গন! সরকারী দল যদি সরাসরি এভাবে নামে তাহলে কি হবে,negative
আল্মীগের কি সেই বুকের পাটা আছে,negative
"| ওপেনিং এ বিজয় এর পরিবর্তে রনি তালুকদার কে নিয়ে যাওয়া হোক যার সর্বশেষ ৫ ম্যাচ- ১২৩, ১১৫,১২৫, ২০৭, ১৬৩, ২০১ ( ২/৫ রান কম বেশি হতে পারে)",positive
আমিন,positive
হায় সেলুকাস,negative
মৃত্যুতে মানুষের হাত নেই: গ্র্যান্ড মুফতি,positive
"ফি আমানিললাহ, হে আল হাজ্ব ! হে আললাহ সবার হজ্বকে আপানি কবুল করুন এবং আমাদের সবাইকেও হজ্বে বায়তুললাহ ও জিয়ারত এ মদীনা (রাসুল সা:) নসীব করুন",positive
আর কত দিন এভাবে চলবে? এ থেকে কি কোন দিনই আমরা মুক্তি পাবো না,negative
মুজিবনগর সরকার না হয়ে জিয়ানগর সরকার হওয়া উচিত ছিল,negative
ভাল লেগেছে লিখাটি,positive
অসাধরণ,positive
ছাত্রলীগ বত বক বক করুক ছাত্র দলের চরণ সম্বল শেষ সময়,negative
চমৎকার হয়ছে,positive
ঠিক নাই বুঝলাম,negative
নিউজিল্যান্ড কেই সাপোর্ট করছি,positive
"বি এন পির ৯৬ অার অাওয়ামিলীগের ২০১৩ যে একই হয়ে গেল ,বরং ২০১৩ অারো বেশি নোংড়া অার অন্ধকার",negative
তার মানে অর্থনীতিতে গতি নাই,negative
মিডিয়ার ভুমিকা এই ক্রান্তিকালে খুবই অর্থহীন বলে মনে হচ্ছে,negative
হায় ! আমাদের দুর্ভাগ্য,negative
শেখ হাসিনা নিজে সব আইন কানুন ভেংগে সরকারী অফিসে বসে দলীয় নেতাদের জয়ী করার আদেশ দিতেছেন !! আচরন বিধি তিনিই ভাংতে শুরু করেছে সবার আগে !! এট সবের পরও গাজীপুরের মত আমলীগকে এইবার ঢাকার মানুষ ধোলাই করবে,negative
ভাল উদ্যোগকে উৎসাহিত করতে আপত্তি কোথায়?,positive
"চুক্তির আগেই যদি অরবিন্দ বাজখোয়াসহ দুর্ধর্ষ উলফা নেতাদের বাংলাদেশ ভারতের হাতে তুলে দিতে পারে, পুঁচকে নূর হোসেনকে কেন ভারত বাংলাদেশের হাতে তুলে দিতে পারবে না?",negative
সবগুলারে থাবড়ান উচিত,negative
জটিল সমীকরণ সহজ করতে পারবে কি না তা সময়-ই বলে দিবে ৷ তবে আজ টাইগারের গর্জনে ইন্ডিয়া কুপোকাত হবেই ৷,positive
আফগান গ্যাড়াকলে পড়তে হলে সৈন্য পাঠাতে হয়,negative
এই সময়ে একুশের বইমেলা নিয়ে একটি প্রয়োজনীয় লেখা,positive
কত শত প্রতিকুলতার মধ্যে উনি দেশের জন্য সাফল্য বয়ে এনেছেন,positive
দেশের মাটিতে জিতেছে সেটাও বুঝলাম,positive
"এটা হচ্ছে তাদের হীন মন মানসিকতা, আমরা ছোট্ট রাষ্ট্রের নাগরিক হিসাবে তুচ্ছ আর অবহেলা দেখানো",negative
স্বপ্ন সত্যি হওয়ার অপেক্ষায় আছে পুরো বাংলাদেশ,positive
দেখা যাক,positive
আমিও বুঝতে পারছিনা কবে ইসরায়েল অত্যাচারিত ছিল,negative
তখন জানতাম না বিষয়টা কি,negative
তবে ইউনুস রাবিশ রাজনীতিবিদ না,positive
বাংলাদেশ কিন্তু ভয়ংকর হয়ে উঠতে পারে,positive
আপনাদের মতো যোগ্যতাসম্পণ্ন লোকের কদর এই চোর-ডাকাত-গুন্ডায় ভর্তি দেশে নাই,negative
আমি বুজলাম না মুসফিqে কেন ফার হাদ কে দিয়া বল কারাল ?,negative
"গণতন্ত্রের জন্য দীর্ঘদিন সংগ্রাম ও আত্মত্যাগের ন্যায্য দাবি যে দলটি বরাবর করে থাকে, এখন সেই দলের হাতেই ধীরে ধীরে গণতন্ত্রের মৃত্যুর আশঙ্কা দেখা দিয়েছে",negative
তবে এটা হবার নয়,negative
কিন্তু আমাকে অভিজ্ঞতা বলছে সেই জিতবে,positive
আমাদের মা-বোন-মেয়েরা একবার ঘর থেকে বের হলে ফিরে আসার আগ পর্যন্ত বাসার বাকি সবাই (মাঝনদীতে নৌকা ডুবার উপক্রম হলে সবাই যেমন আল্লাহ আল্লাহ জপতে থাকে) গভীর উত্কন্ঠায় অপেক্ষা করতে থাকি,negative
২০১৯ সালের নির্বাচনে কী হবে সেটা এখন থেকেই ভাবতে শুরু করেন,negative
পিতা হিশেবে জাকারবার্গ ধন্য তোমাকে স্যালুট জাকারবার্গ,positive
আশা করি নাম না দেখে Performance দেখে জায়গা দেয়া হবে,positive
শিক্ষা মনন্ত্রণালয় এ বিষয়ে অতি দ্রুত ব্যবস্থা নিবেন আমরা আশা করছি,positive
ব্রিটিশ পার্লামেন্ট যুদ্ধের বিরুদ্ধে অবস্থান নিলো না ভঙ্গুর অর্থনীতির বিরুদ্ধে অবস্থান নিলো ঠিক বুঝতে পারলাম না,negative
তারা দেশের চেয়ে নিজেদের স্বার্থই বেশি দেখে,negative
এক ব্যক্তি এক সাথে দুই নারীকে ধর্ষন করছে,negative
বিএনপি গদী চায়,negative
ওই আউট না হলে তো আমরা জিতেও জেতে পারতাম,positive
আরেক্তু আগে হলে ভাল হত,positive
"৪২ টি মুসলিম দেশের মধ্যে শুধুমাত্র ২ টি দেশ যুদ্ধাপরাধের বিচারের বিরোধিতা করেছে, অথচ আমাদের দেশে এই বিচারের যে কোন খবরে এই বিচারের বিপক্ষে কথা বলার জন্য ঝাপিয়ে পড়ে একদল গ্যানপাপি",negative
ভার প্রভাবিত আই সি সি তোমাকে ধিক্কার জানানোর ভাষা আমার জানা নেই,positive
কোন কথা নাই আমদের বস্‌ মেসি মেসি মেসি মেসি মেসি মেসি মেসি মেসি,positive
আমাদেরকে শুধু পুড়তেই হবে,negative
এদের জন্যই দেশটা রসাতলে যাচ্ছে,negative
দারুন ছিল বোলিং ফিল্ডিং এবার হবে সুপার ব্যাটিং,positive
দাদা দাঁতের ডাক্টারের অগ্রিম অ্যাপানমেন্ট নিয়ে নেন,negative
জীতব তো আমরাই,positive
পিকে এর আগে আরও একটি ছবি এসেছিল এবং সেটি আমার মতে পিকে এর থেকেও যুক্তিগত দিক দিয়ে ভাল,positive
প্রতিবেদনে সংযুক্ত ছবিতে দেখা যাচ্ছে এক বিবেকহীন পুলিশের কর্মকান্ড,negative
আপনার জানতে ইচ্ছে হলে কি হবে ? উত্তর তো পাবেন না,negative
আওয়ামী গুন্ডাবাহিনীর সুবুদ্ধির উদয় হয়েছে,positive
শুভ কামনা তোমাদের জন্য,positive
নির্বাচন না হইলে দেশ ব্যর্থ হইয়া যাই ওই কথা সঠিক নয়. দেশ বিরুধী শক্তিকে নির্মূল করার জন্য দেশে আপদকালীন অবস্থায় আছে চিন্তা করিয়া একট নির্বাচন না করিলে কিয়ামত হইয়া যাবেনা,negative
"মানুষ পোড়া বিএনপি, আর কত মানুষ পুড়বি ? আর কত মানুষ মারবি ?",negative
"পুরাই সন্দেহ থাকে,ওনারা এদেশের সম্পদটা শুধু ভালোবাসে",negative
আমরা কেন শুধু শুধু শ্রীনিবাসনকে ধিক্কার দিচ্ছি তার একার পক্ষে কী বিশ্বকাপ ট্রফি দেয়ার মতো গুরুত্বপূর্ণ সিদ্ধান্ত সম্ভব ?,negative
আর ১৯শে মার্চ এর পর থেকেতো,negative
উনি না কাল খালেদা জিয়াকে উপদেশ দিলেন নির্বাচনী বিধি মেনে চলতে ??,negative
তাই সে হারলে বাংলাদেশ হারবে বলা হচ্ছে,negative
"আমার ও মনেহয় বি এন পি নির্বাচনে আসবে, নির্বাচন কমিশনকে আরও শক্তিশালী করা উচিত",positive
এভাবে হারা সমভব,negative
কাজ হয় ত,positive
আমাদের বলে কয়ে হারানো মামার বাড়ির আবদার নাকি ?,positive
আমাদের ওদের প্রতি আস্থা রাখতে হবে,positive
"কোন এক মন্ত্রী মহাদয় বলে দিলেন চট করে, যে এর জন্য খালেদা দায়ী",negative
"না ভাই, একমত হওয়া গেল না",negative
আসলে হংকং এর মত ছোটো একটা টীম বলে বলে বাংলাদেশ কে হারিয়ে দিছে,negative
যোদ্ধপরাধের বিচারের মধ্যদিয়ে বাঙ্গালী জাতি মর্যাদার আসন নিশ্চিত করছে,positive
ওদের ক্রসফায়ার দেয়া হউক,negative
আওয়ামী লীগের মুখপাত্র নিরব হলে চলবে কেমনে ?,negative
শিক্ষামন্ত্রী নুরুল ইসলাম নাহিদের কাছে আমরা ব্যতিক্রমী প্রতিক্রিয়াই আশা করেছিলাম,positive
আওয়ামীলীগ যেমনি তেমনি হউক খালি মাঠে গোল দিতে পটু,negative
সংবাদ সম্মেলনে খলেদাকে দেখে মনে হোল- তোমার চোখে দেখেছি বিএনপি-র সর্বনাশ,negative
জিতিলে বিএনপি জামাত হারিবে বাংলাদেশ জিতিবে পাকিস্তান,negative
আপনার কাছের কেউ নিশ্চই পেট্রৌল বোমায় পুড়ে মরে নি !?! আশা করা যায় নিরব বিপ্লবে অবশ্যই আক্রান্ত হবেন,negative
অনন্য স্বাদের ইলিশকে আমাদের বাচিয়ে রাখতে হবে,positive
বাংলাদেশ আবার ব্যর্থতার আগুনে জ্বলবেনা তো,negative
"ইন্ডিয়া জিতলে খুশি হত ICC , কিন্তু ওয়েস্ট ইন্ডিজের জিতে খুশি হল সারা বিশ্ব",positive
ভাল কিন্তু এটা ঢাকঢোল পিটিয়ে জানাবার কি আছে?,negative
"তার জন্যইতো তামিমকে রাখতে চায়,আনামুল একটা ক্যাচ ফেলায় তাকে দল থেকে বাদ দিতে চাচ্ছে মাথামোটা সব নির্বাচক",negative
মেসি ও রোনালদো দুই জনের সাথেই সে দারুনভাবে মানিয়ে নিয়েছে,positive
মেসিই সেই পার্থক্য,negative
"আপনার জন্য এক্টা সফট করনার ছিল , কিন্তু এখন আর নাই",negative
ভাগ্যিস প্রাইভেটে পড়ি,positive
"তথ্য প্রযুক্তির এই যোগে 'আজব-আজব প্রেস নোট দিয়ে' আপনারা নিজেদের নির্বুদ্ধিতার পরিচয় শুধু দিয়েই যাচ্ছেন, আর কবে রাজনীতির আসল মর্মটা বুঝবেন আপনি ও আপনার দলের লোকেরা",negative
রেফারি ভুল সিদ্ধান কারনে মেকসিকো হেরেছে,negative
দায়িত্বশিল বাক্তিদের এ সব কথা বলে কি লাভ,negative
