text,labels
আমরা দেশকে এগিয়ে নিয়ে যাব,positive
"গতকালের ভোট ডাকাতির নির্বাচনে জিতেছে সাঈদ খোকন, আনিসুল হক, নাছির এবং সরকার",negative
"চিত্ত প্রশান্ত হলো, চিন্নাস্বয়ামি স্টেডিয়ামের দুঃখ সাময়িক সময়ের জন্য হলেও লাঘব হলো",positive
বিএনপি এখন আর খমতায় বা বিরোধী দলে নেই আর খিস্তিখেউড় এখন শোনা যায় আওয়ামি লিগের নেতাদের কাছ থেকে,negative
"কিছু পাঠকদের বাংলাদেশ দল সম্পর্কে অত্যন্ত দৃষ্টিকটু অছিষ্ট বিশ্রী মন্তব্য দেখে একটা কথাই মনে পড়ছে, যে জাতী নিজেদের সন্মান করতে জানে না তাদের কেউ সন্মান দেয় না",negative
আমি এখন পর্যন্ত মনে করি বিশেষ কাউকে বাঁচানোর জন্য বাবুল আক্তারকে বলি দেওয়া হচ্ছে,negative
এইবার ই সুবর্ণ সময়.. আশা করি দলের সবাই তাদের সেরা ফর্ম দেখাতে পারবে সামনের খেলাগুলোতে.... শুভ কামণা রইলো,positive
প্রতিপক্ষের আতঙ্ক,negative
অমানুষ বা দানব কখনো বা হয় মানুষ লজ্জা কি তুমি পাবে না,negative
এটাই সত্য কথন,positive
নির্বাচন কমিশন আপনাদের কোন পরামর্শ অথবা যৌক্তিক আবেদন শুনবে বলে মনে করেন কি ?,negative
আমি মাবিয়া আক্তার সীমান্তর উজ্জ্বল ভবিষ্যৎ কামনা করছি,positive
"তথ্য বহুল অসাধারণ একটি লেখা, যা সবারই পড়া উচিৎ, শুধু জানার জন্য হলেও",positive
আরও বেশি করে ইতিবাচক খবর চাই,positive
এই অবস্থার শেষ কখনো হবে বলে মনে হয় না,negative
এর অন্যতম কারন বর্তমান সরকারের প্রতি প্রবাসীদের অনাস্থা,negative
সাঙ্গাকারা সব সমইয় সেরা,positive
ভারতে ক্রিকেটের পর টেনিসে হইচই ফেলে দেয়া নাম সিানিয়া মির্জ আর বাংলাদেশে গলফে সিদ্দিকুর রহমান,positive
জাকির নায়েকের কোনো বক্তৃতায় কোনো দিন সন্ত্রাসের উপাদান পাই নি,positive
আমার মনে হয় এই ম্যাচে ওরা হালে পানি পাবে না,negative
আপনি সেরা ক্রিকেট বিশ্লেষক!!!!!!! আই সি সি আপনাকে চিরকাল মনে রাখবে,positive
"আমি চাই ভালো খেলুক, বাঘের মতই খেলুক",positive
সরকার বিব্রত হবে কি করে? লজ্জা থাকলে তো বিব্রত হবেন,negative
রাজনীতির খেলা খুব বড় খেলা এই হল তার প্রমান ক্ষমতা যাওয়ার জন্য মানুষ কে মারা এটা কোন মনুষত্বের মধ্যে পড়ে না,negative
এটাকে বলে ডিনায়াল সিনড্রোম,negative
"ঐ লগি বৈঠার আগেও বিম্পি আমলের শত শত হত্যার বিচার বাকি আছে, সেগুলো ফেইস করবেন? অতএব সাধু সাবধান",negative
' আম্পায়ার থেকে ভাগ্য—সবই ছিল বিপক্ষে',negative
একাত্তরে যেমন পাকিস্তানের বিপক্ষে বঙ্গবন্ধু স্বাধীনতার ঘোষণা দিয়েছিলেন আপনিও তেমনি আই সি সি এর বিরুদ্ধে অনাস্থার ঘোষণা দেন৤,negative
এরা পারলেও দল এদের সেই ব্যারিয়ার ভাংতে দিবেনা,negative
আবুল মোমেন আপনাকে ধন্যবাদ এতো সুন্দর ভাবে বিষয়টি সবাইকে বুঝানোর জন্য,positive
কাদছে জাতি,negative
ইনু সাহেব ঘরে থাকলে ত হামলা করবেন কাকে তা ছারা আপনাদের চুরি চামারি করতে সুবিদা হবে কি বলেন,negative
হাজারো ধিক্কার-ঠাট্টা-পরিহাসের পরও একই সঙ্গে বেহায়া এবং ক্ষমতাধরেরা 'যেই লাউ সেই কদু'ই থেকে যায়,negative
সাধারণ জনগনের মনে থাকলেই যথেষ্ট,positive
ভাই এক্সেলেন্ট,positive
হয় খেলাটাকে ব্যান করে দেয়া উচিত অথবা ইন্ডিয়াকে বহিস্কার করা উচিত,negative
অস্ট্রেলিয়ার কিংবদন্তি ক্রিকেটার ইয়ান চ্যাপেল মনে করেন বাংলাদেশের দুই গুরুত্বপূর্ণ বোলারের ওপর নিষেধাজ্ঞা অযৌক্তিক,negative
অথচ বাংলাদেশে হলে এই ঘটনা নিয়ে কত কানাঘুষা হত,negative
ঘরের মানুষ ঘরে থাকাই ভাল,positive
এইবারে ভারত বজ্জাতির মজা টের পাবে,negative
মফিজ @ মমিন তুই কি সুপারম্যান ছিলি এই জন্য তোর হাডডি নাই খালি মাংস তাই না মফিজ সাহেব চরি ছরি সরি দুঃখিত মমিন সাহেব,negative
সাবাস ভাতিজা,positive
বিশ্বাস আজ শূন্যের কোটায় ঠেকেছে,negative
সামনে আগায়ে যাও এই ম্যাচে অনেক কিছু পেয়েছো ভাল লাগলো,positive
আপনার শুভ চিন্তার জন্য ধন্যবাদ,positive
বাপরে বাপ,positive
পত্রিকায় কলাম ছাপিয়ে সংসদ ঠেকানো যায় না,negative
আবারো লেখককে ধন্যবাদ না দিয়ে পারছি না,positive
বিএনপির ভোট বর্জন ১০০% সঠিক সিদ্ধান্ত ছিল,positive
পাপনদের মত মানুষের কাজই আমাদের দেশের মূল্যবান সম্পদ নস্ট করা,negative
এগিয়ে যাও কোটি মানুষের ভালবাসা নিয়ে,positive
অন্য দেশে এসে একজন সহশিল্পি সম্পর্কে এমন মন্তব্য করা সাধারণ সোৌজন্যতা,positive
"বিএনপি যে কি নিচু মানের দল, এসব খামখেয়ালি পনা দেখলেই বোঝা যায়",negative
মনে হচ্ছে বঙ্গবন্ধু হত্যাকারীদের কেউ কেউ বাংলাদেশেই আত্মগোপনে বেচে আছে,negative
আশাকরি দেশের ডিজিটাল আমদানি নির্ভরতা কমাবেন,positive
হজ্জ তো ধনীদের জন্য,negative
ভালো বলেছেন,positive
গণতন্ত্র হত্যাকারী স্বৈরশাসক জেনারেল সিসির সমর্থনে যখন একজন সম্পাদক লিখেন তখন সত্যি হতাশ হতে হয় i,negative
জনগণের জানমাল রক্ষায় মাঠে নামা ছাড়া কোনো বিকল্প নেই !! জয় বাংলা,positive
একেক জন প্লেয়ারের বডি ল্যাংগুয়েজ দেখলে মনে হয় এরা ডাংগুলি খেলতে এসে ভুল করে ক্রিকেট মাঠে নেমে গেছে,negative
ভাল কথা কিন্তু সরকার জেনে বুঝে এই ধরনের উদ্যোগ নিবে বলে মনে হয়না,negative
"প্রশ্নবিদ্ধ নির্বাচনে আনিসুল, সাঈদ, নাছির জয়ী",positive
"সাবাশ , টাইগার রা ,লাল সবুজের পতাকাকে উচুতে তুলে ধরো",positive
হা...হা.. হা. সাধু শোভন সরকার এখন দৌড়ের উপর আছেন! আর ইন্ডিয়ার প্রশাসন যে এখনো কুসংস্কারছন্ন এই ঘটনাই প্রমাণরাখে! :D,negative
টিআইবি প্রতিবার ই জনগনের পক্ষে কথা বলেছে,positive
খুব ভাল,positive
বোধকরি আপনি নিজেও জানেন,positive
কবরে যাওয়ার আগ পর্যন্ত এই লোভ থামবে না,negative
দেশ চলছে সংবিধানের নামে ব্যক্তির ইচ্ছায়,negative
হারলে এনারাই মাথায় বাশ মারবে,negative
দেশটা যে কাদের শাসনে চলছে বুঝতে কষ্ট হয় না,negative
দেশে ওয়াল্টন কবে তৈরি শুরু করবে মোবাইল ফোন আর ট্যাব ?,negative
"সব ভুলে ব্রাজিলের সামনের দিকে অগ্রসর হওয়া উচিত| মানুষের জীবনে জোয়ার ভাটা আসবেই আর সেটাই বুঝি এসেছিল ও ব্রাজিল দলে যাই হোক এটা কোন ব্যাপার না| আমরা ব্রাজিলের পাশে থেকেছি, আছি, থাকব |",positive
হায় সেলুকাস মানুষ ইতিহাস থেকে শিক্ষা নেয় না,negative
রাজনীতি থেকে উৎখাত করতে সর্বশক্তি নিয়োগ করার বিকল্প নেই,positive
"আমি বিএনপি আর লীগ বুযি না, দেশ যে ঠিক মত চলছে না তা বুযবার জন্যে রকেট বিগগানি হবার দরকার নাই ?",negative
আমিন,positive
পথ ভিন্ন কিন্তু গন্তব্য একটাই,positive
নিরুত্তাপভাবেই ভোট সম্পন্ন হয়,negative
লেখকেরা লেইক্কা জান,positive
চোর সন্দেহে এক যুবককে পিটিয়ে হত্যা ------------------- সন্দেহ হোল আর অমনি পিটিয়ে মেরে ফেললাম,negative
ঘরের মাঠে দাদাগিরি চলতে থাকুক,negative
শুভ কামনা,positive
ঠিকই বলেছেন --- ৪ঠা জানুয়ারী থেকে আজকে পর্যন্ত ২১ জন মানুষকে হত্যা করা হয়েছে --- এর নাম গণতন্ত্রিক আনদোলন,negative
সব নিজেরা নিজেরায়,negative
ভগবানই জানে আপনি আমপেয়ার হলে কি করতেন @ আনির্বান,negative
সম্ভবত আমার দেখা আপনার সেরা লেখা,positive
সম্প্রতি বাণী বসুরপঞ্চম পুরুষ পড়া শেষ করেছি,positive
খাটী কথা,positive
ব্রাজিলের তুলনায় খারাপ খেলব না আমরা,positive
এই জন্যই জামাতের এতো জামাই আদর,positive
চাকরি হারালো,negative
তারা সবাই কীভাবে আমাকে ভুলে গেল বিশ্বাসই হয় না,negative
১৯৮৬ বিশ্বকাপ আর্জেন্টিনা জিতেছিল জার্মানির বিপক্ষে,positive
সরকারকেই এ দুই খাতে বিনিয়োগে এগিয়ে আসতে হবে,positive
আজ ইন্ডিয়া জিতলে কেবল মাত্র একটি দেশ খুশি হত কিন্তু ওয়েষ্ট ইন্ডিজ জেতায় পুরো ক্রিকেটবিশ্ব খুশি হয়েছে,positive
"অন্যায় যে করে, আর অন্যায় যে সহে, দুজনই সমান অপরাধী",negative
ক্রিকেটের পর হকিই হল আমাদের সবচেয়ে সমভাবনময় খেলা,positive
"সুন্দর ও জীবন্ত সত্য কথা, ধন্যবাদ আপনাকে",positive
জামায়াতের সাথে খেলার অধিকার শুধুই আওয়ামীলীগের!!!!!!!!বড়ই মজা,negative
সে রকম বলসেন,positive
আমাদের রাজনিতিকরা শিখবেন কবে ?,negative
এত মোটা অভিনেত্রী কেবলমাত্র কমেডি ছবিতেই অভিনয় করার যোগ্যতা রাখে,negative
ফিফা কখনো স্বজনপ্রীতি করে নি,positive
অথচ পরে দেখা গেল অবস্থা আসলেই গুরুতর,negative
জুয়ার আখড়ায় বাংলাদেশ দলের ম্যানেজার ! এটা কোন ভাবেই মেনে নেয়া যায় না,negative
একবার আউট হওয়ার পর আর কোন চান্স নেই,negative
"সরকারকে এখন কেবল সহনশীল হলেই চলবে না, তার উচিত সমালোচনাকে আহ্বান জানানো",negative
বিএনপি কারচুপি করলে গণমাধ্যম চুপ থাকে তার বড় প্রমাণ ২০০১ সালের নির্বাচন,negative
মাত্র তো শুরু,positive
ভোট চুরি নাকি ভোট ডাকাতি ?,negative
সহমত,positive
কিন্তু ক্ষমতাই এসে এসব ভুলে যান,positive
ফাঁকা কেন্দ্র পেলেই তাদের সুবিধা,negative
শুধু ফিল্ডিং ? আর ব্যাটিং ??,negative
কৃষি বিপ্লবের প্রসার প্রচারের অসামান্য অবদান যার তাকে জন্মদিনের শুভেচ্চা জানাই,positive
সবকিছুতে গুজব ছড়ানো ঠিক না,negative
আওয়ামী লীগ যদি বিএনপির সমাবেশগুলোতে গ্রেনেড হামলা করতো তা হলে খালেদা জিয়াও (বেঁচে থাকলে) এভাবে বলার সুযোগ পেতেন,negative
কারণ নির্বাচন কমিশন উল্টো রথে,negative
ইতিহাসের বিচারে এসব নোংরা রাজনীতি টিকবেনা,negative
"আইভী দেশের সবচে সৎ, কর্মঠ, সুযোগ্য ও জনপ্রিয় রাজনীতিবিদ",positive
ছাত্র রাজনীতি মানে মাস্তানী,negative
"আমি লজ্জিত, ক্ষুব্ধ, হতভমভ এবং ক্ষমা প্রার্থী",negative
তবে মাঠে মাশরাফির গেইম পরিকল্পনা ঠিকই আছে,positive
একজন প্রধানমন্ত্রী হিসাবে এইসব অযোক্তিক কথা বলে নিজের অবস্থান নিচু করবেন না. খালেদা সব করলে আপনি প্রধানমন্ত্রী হিসাবে তো থাকার অধিকার নাই,negative
এই মুহুর্তে সাবের চৌধুরীর মত ক্যারিশমাটিক লোকের প্রয়োজন ছিল,positive
"প্রতিটি হত্যা, ধ্বংস, আহত হবার জন্য খালেদাকে বিচারের আওতায় নিতে হবে এবং হুকুমের আসামী করতে হবে",positive
"অভিবাদন, নিশ্চয়ই এটা নৈতিক মানুষের কাজ",positive
জবাব দেয়া হবে ভোট কেন্দ্রে ভোটের মাধ্যমে,negative
ধন্যবাদ নেইমার,positive
ইউরোপ-আমেরিকায় অধিকাংশ গৃহকর্ত্রীদের নিজেদের গৃহকর্ম নিজেদেরই করতে হয়,negative
ইরান বিশ্বের সবচেয়ে জঘন্যতম রাষ্ট্র,negative
নিজেদের খুব বেশি ভালো টিম মনে করাটাই ওদের পরাজয়ের কারন,negative
এই খবর ২ দিন আগেই এসেছে অন্য পত্রিকাতে,negative
"জাফর ভাই,আমি জানিনা এই লেখা আপনি পড়বেন কিনা কিন্তু প্রথম আলোর মাধ্যমে আপনাকে অনেক অনেক ধন্যবাদ",positive
"মিঃ খান, আপনার লেখা না পড়ে থাকতে পারিনা",positive
এটা অবশ্যই সম্ভব,positive
ব্রিটিশ স্বাথ্যমন্ত্রী স্পষ্টই বলে দিয়েছেন,positive
ঠিক বলেছেন,positive
"মিজান সাহেব বরাবরই খুব সুন্দর ব্যখ্যা দেন , এবারও তার ব্যতিক্রম করেননি",positive
"তাই আজ বালতি, মগ, ঘটি, বাটি সব রাজনীতিবীদ",negative
আপনার জানতে ইচ্ছে হলে কি হবে ? উত্তর তো পাবেন না,negative
ভাল লাগল,positive
সবাইকে বুঝতে হবে,positive
নির্লজ্জ ভোট ডাকাতির প্রকৃষ্ট উদাহরণ স্থাপন করল গতকাল,negative
আহা কি আনন্দ আকাশে বাতাসে,positive
৥ নাম প্রকাশে যিনি শরম পাচ্ছেন ভাই খেলে তো আর জিততে পারেন নাই,negative
উনাকে লিমিটেড রিসোর্স দেওয়া হত যেন কোনো কাজ করতে না পারে,negative
"ব্যাপারটা বেশ symbolic. এরা সমসময় পাবলিকের কোলেই উঠে থাকে, বিপদের সময় তো আরো বেশি",negative
"চোরদের জায়গা আওমিলিগে নাই, মাননান চোর কি ভাবে আবার নমিনেশন পেল তা হাসিনার আবার খতিয়ে দেখা দরকার , নমিনেশন বানিজ্য হয়েছে কি না",negative
রোবেন কেন ? রেফারীর শাস্তি হওয়া উচিত,negative
রবিন ভাই কান্না করেন না,negative
দুর হ হতভাগা,negative
এর জন্য সরকারের উন্নয়ন পকল্পকে কেন এভাবে দোষ দিচ্ছেন,negative
বাংলায় ১ ইঞ্চি জমি চাই যেখানে দূর্নীতি নাই,negative
চাকার আবার টুইট ও করে?,negative
খান সাহেবকে ধন্যবাদ,positive
শেখ হাসিনার সহায়তার কারনেই এরশাদ দীর্ঘ ৯ বছর ক্ষমতায় থাকতে পেরেছে,negative
কিন্তু এখন ভয়ে আছি কখন কি হয়,positive
কিছুক্ষনের মধ্যে সব উইকেত হারাবে,negative
ভোট বিহীন সরকার যত কঠোর হবে ততই তারা বিপদে পরবে,negative
ঠিক বুঝলাম না,negative
"শুধু সময়ের অপেক্ষা, সাবাশ বাংলাদেশ",positive
"প্রথমআলোর ক্রীড়া সাংবাদিক গণ কি নিরপেক্ষ সাংবাদিকতা করতে পারে না ?!!!! এত অসাধারণ খেললো শ্রীলংকা , কিন্তু তাদের জন্য কোনো কথা বলা হলো না !! শুধু বিলাপ আর বিলাপ বাংলাদেশের ফালতু খেলে হারার দলের",negative
ধন্যবাদ,positive
আমাদের দুর্ভাগ্য এটা চরম ভুল সিদ্ধান্ত ছিল,negative
পুরো নির্বাচন ব্যবস্থাকেই ধ্বংস করে দেয়া হলো,positive
শিক্ষা মনন্ত্রণালয় এ বিষয়ে অতি দ্রুত ব্যবস্থা নিবেন আমরা আশা করছি,positive
সেনাবাহিনী নিয়োগের সিদ্ধান্ত উনি বাতিল করেছেন উপর মহলের চাপে,positive
এককভাবে পুলিশকে দোষ দিয়ে লাভ নাই,positive
গান ও ভিডিও দুটোই খুব ভালো লেগেছে,positive
অপু কি শাকিব ছাড়া কোনো নায়ক এর সাথে ছবি করতে পারে না? পরিচালকও বা কি রকম ভিন্ন কোনো জুঁটি তারা কি নিতে পারেনা? আর ছিবির নাম শুনলেও হাসি পায়,negative
তাই সমাধান সুদূরপরাহত,negative
"হাঁটু আছে, হাঁটা নাই তাই এই সমস্যা",negative
100% ঠিক,positive
সারাজীবন ভারত বাংলাদেশের বিরুদ্ধে মাস্টারি করেছে অন্তত খেলাতে এইটা হতে দিব না,positive
আর ওহাব রিয়াজ যে শচিনের প্রশংসা শুনে আকাশে উঠে গিয়েছিলো তাঁকে আবার মাটিতে নামিয়ে এনেছে আমাদের ব্যাটসম্যানেরা,positive
একটা জাতির পায়ের তলায় মাটি নাই একথা বলার সাহস হয় কি ভাবে,negative
"ভাইরে এত পুতুপুতু না করে শক্ত মনে ফাইট করেন, ব্যাটসম্যান তো এখনো নিষিদ্ধ করতে পারে নাই, তাই ভালো ব্যটিং করে দেখিয়ে দেন",positive
কেন মামলা নয় ?,positive
"ওরা আতংক দিয়ে সমাজকে স্তব্ধ করতে চায়, মানুষকে ভীত সন্ত্রস্ত করে দেশকে দুর্বত্তদের স্বর্গরাজ্য বানাতে চায়",negative
"মারাদোনা, দিস ইস বেয়াদপি... এক্কেবারে বেয়াদপি",negative
"বুদ্ধিমান থাকলেও থাকতে পারে, কিন্তু এইরকম আহাম্মক কেউ আছে বলে মনে হয় না",negative
ফরহাদ রেজা আজকে ম্যান অফ দ্যা ম্যাচ হবে,positive
"সোহরাব সাহেব, আবারো হাসিনার অধীনেই বিএনপির ইলেকশনে না যা বিরাট ভুল হয়েছে বলতে চাইছেন !!! আপনি কি ৫ই জানুয়ারী, উপজেলা ইলেকশন, মেয়র ইলেকশন দেখেননি?",negative
এতো ভয় থাকলে বিশ্বকাপ খেলতে গেছেন কেন ?????,negative
বেচে থাকে সবার মাজে,positive
আবার পুলিশের খাওয়া ৯০ গুন বাড়িয়ে দিল ! ধরে নিয়ে বলবে টাকা দেয় না হ য় ডুকিয়ে দেব,negative
মনে হয় বহুদিন বাংলা মুভি দেখেন না,negative
শ্রদ্ধেয় সোহরাব সাহেবের কলম আজ সত্যই হাঁক দিল বলে মনে হচ্ছে,positive
মানুষের আ্য় বাড়বে এটাই সাভাবিক,positive
ভালো কে ভালো বলার মানসিক উদারতা রাখুন,negative
ভোটকেন্দ্রের বাইরে ম্যাজিস্ট্রেটের অধীনে স্ট্র্রাইকিং ফোর্স হিসেবে সেনা মোতায়েন থাকবে,positive
"হায়রে, প্রফেসর",negative
ধন্যবাদ স্যার,positive
মিথুন আলি কে ক্যাপ্টেন আর শুভাগত কে ভাইস ক্যাপ্টেন হিসেবে দেখতে চাই,positive
আমি এই মুভির মধ্যে এমন কোনো আহামরি কিছু দেখতে পাই নি পুরুষ্কার পাওয়ার মত,negative
বলতে পারতেন কিছু ভারতীয়,negative
আইজক্যা ক্রোয়েশিয়া জিতলে কাইলক্যা বিরানি খামু :),positive
একান্ত বাধ্য না হলে উনি এরকম উদার মানসিকতা দেখাবেন বলে মনে হয় না,positive
উইকেট পাওয়ার পর নাসিরকে দিয়ে বল করানো ঠিক হয়নি,negative
এরা চাবি হাতে নিয়ে বসে থাকুক,positive
আমাদের দেশে সরকার প্রদত্ত প্রায় সব ব্যবস্থাই নজির বিহীন,negative
আমরা লজ্জিত,negative
এগিয়ে যান আমরা আপনার সাথেই আছি,positive
দুই পক্ষকেই এগিয়ে আসতে হয়,negative
বেসি লাফালাফি করলে জা হভে তা হয়েসে,negative
এখানে এরকম দু একটা ঘটনা কিছু প্রাণ যাবেই,negative
যদি সমর্থন করেন তাহলে তো তারা গঠনতন্ত্র ভঙ্গ করাকেই সমর্থন করেন,negative
আর এটাই পার্থক্য ভারত আর বাংলাদেশ এর মাঝে,negative
তিনি আবার নীতিকথা শোনাচ্ছেন,negative
যদি দৈবক্রমে কিছু হয়,positive
তা হলে আর ভোটের ই বা দরকার কি ? নাটক,negative
এ সব কিছুর পিছনে এক জনেই দা্য়ি তিনি হাসিনা হাসিনা এবং হাসিনা,negative
আবারো প্রমাণ চাইছেন?,negative
মাহমুদুল্লাহ সেন্চুরির জন্য খেলে না,positive
ভালোই,positive
আশা করি লেখাটা গুম কারীদের কান পর্যন্ত যাবে,negative
মুছে দেওয়া ফেইসবুক চেক করলে অনেক সমস্যার সমাধান হতে পারে,positive
আস্তে আস্তে সেই গোটা দুনিয়ায় ছড়িয়ে পরেছে এবং অপ্রতিরোধ্য হয়ে উঠেচে,negative
এখন নিজের দেশেই দেখছি,positive
শিরোনাম হতে পারত ভুল পথে রাজনীতি,positive
তাই শুরুতেই কঠোর আইন চাই,positive
ব্রাজিলের অবস্থান তলানিতে নেমেছে,negative
সেনা মোতায়েন ছাড়া কখনো সুষটু নির্রাচন সমভব নয়,negative
"কিছু কারিগরী ও চুক্তিভিত্তিক জটিলতার কারনে সেসবে সময় লেগেছে, অপেক্ষা করুন সেগুলোও ভালভাবেই শেষ হবে",positive
তাই এবার সেরাটাই হবে,positive
"তামিম নিজের মত খেলতে পারলে আমরা কাঙ্খিত লক্ষ্যে পৌঁছতে পারব, ইনশাল্লাহ",positive
বিনা টিকেটে নির্বাচন নামের নাটক প্রদর্শনী.... কেউ দেখতে ভুল করবেন না,negative
আহ উনাদের যদি আত্নসমমানবোধ থাকত,negative
আমাদের বাংলাদেশকে ১৯মার্চ ১৪ জন খেলাই হারিয়ে ছিল আজ তারা ১১জন তাই হেরেছে,negative
সমুদ্রে ও তাদের খাবে না তারা পাপিসট,negative
"ক্রিকেটার মাশরাফি হয়তো অবসর নিবে, কিন্তু মানুষ মাশরাফি যেন কখনো অবসর না নেয়",positive
খেলায় হার-জিত থাকবেই,positive
"বাংলাদেশের কিচু সংবাদিক আচে যারা ভনদ , তাদের জনন আয়িন করতে হয় ,ভাল সংবাদিক দের জনন আয়িন করতে/দরকার হয় না",negative
তাই অবাক হচ্ছিনা,negative
"ধন্যবাদ, কমল হাসান সাহেব",positive
এনামুল খুব ধীর গতীতে খেলে,negative
গত দুই সপ্তাহে দেশের বিভিন্ন জায়গায় অন্তত পাচঁ-ছয় জন নারী যৌন নিপীড়নের শিকার হয়েছেন,negative
"ইন্ডিয়াতে মোদীর আমলে কট্ররবাদী, সাম্প্রদায়িক শক্তি এখন অনেক বেশী শক্তিশালী",negative
"জ্যেষ্ঠ নাগরিকদের একটি প্রতিনিধিদল বিএনপিকে নশকতার সুযোগ করে দেওয়া থেকে বিরত রাখতে পারলোনা, আফসোস",negative
এবং এ ব্যাপারে সে সবার আইডল হতে পারে,positive
স্টিভ স্মিথ আউট ছিল না,negative
"গো হারা হার অপেক্ষা করছে আমাদের জন্য,যদি খেলা মাঠে গড়ায়",negative
এমন বন্ধুর চেয়ে শ্ত্রুও ভালো,negative
"সংসদ বিচার করে না, বিচারক নিয়োগ দেয় এবং তাদের অপসারনের ক্ষমতাও রাখতে চায়",negative
দয়া করে আর হরতাল অবরোধ ডাকবেন না,negative
"দয়া করে ফরমালিনের দিকে আর না তাকিয়ে জনগনের দিকে তাকান না হলে খবর হয়ে জাবে, বেশি দিন লাগবে না",negative
জিতছেন আইসিসি আর আম্পায়ার দের কাঁধে ভর দিয়ে তাই আবার বড় বড় কথা বলছেন,negative
তবে তামিম ইকবালকে আরো ধারাবাহিক হতে হবে,positive
"ডাক্তার, আর রিকশাওয়ালা কথা না, ভালো মানুষ সব জায়গায় সন্মান পায়",positive
এই কাজ হয় মাহী নিজে করেছেন নাহয় বিএনপি জামাত,negative
আর্জেন্টিনার কাছে অনুপ্রেরনা নিলে আগামী ২৪ বছর আর ব্রাজিলের সেমি ফাইনাল খেলার স্বপ্ন দেখতে হবে না,negative
"বাফুফের সভাপতির মুখে শুধু বড় বড় কথা শুনি, কাজের কিছুই দেখিনা",negative
এসব আফগানিরা কুলোবে না আমাদের কাছে যদি আমরা খেলি দেশের কথা চিন্তা করে,positive
আর কত দিন লাগে আপনদের আইনশৃঙ্খলা ঠিক হতে ???,negative
আমাদের সমাজে শ্বশুড় বাড়িতে মেয়েরা লেখাপড়ার সুযোগ খুব একটা পায়না ৷ সেদিক থেকে বিবেচনা করলে এই আইন মেয়েদের উচ্চশিক্ষার ক্ষেত্রে কিছুটা হলেও পিছিয়ে দেবে ৷,negative
এ কথা না বুঝলে তার উল্টা ফল ভোগ করতে হয়,negative
"সামিউল,আমাদের ক্ষমা করিস ভাই ! এই নরপশুদের বিচার,ইহকাল/পরকাল একদিন হবেই হবে",negative
তো এখানে এসে কমেন্ট করার সময় পান কোত্থেকে?,negative
হাহাহহাহা,positive
যেহেতু আগে শিক্ষার মান আগে ছিল না তার মানে আপনার নিজের কোনো শিক্ষার মান নাই - কারন আপনি তো আগে কালের শিক্ষায় শিক্ষিত,negative
মান সম্মান থাকতে থাকতে বাংলাদেশের ক্রিকেট টীমকে দেশে ফিরিয়ে নিয়ে আসার অনুরোধ রইল,negative
একইভাবে বিরোধী দলের দাবির প্রতিও কোনো সরকার এতটা অবজ্ঞা ও অসূয়া দেখায়নি,negative
আশা করি এইটুকু ত্যাগ স্বীকার করবেন,positive
এটা ঠিক সরকার সঠিক ভাবে চলেচনা কিন্তু সারা দেশে একযোগে বোমাবাজির কথা টা ও সঠিক এবং বিএনপি ওই সময় জামায়াতের সঙ্গে জোট করে ক্ষমতায় গিয়েছিল ওটা ও সঠিক,negative
বিএনপি ইতিমধ্যে প্রায় ধংস হয়ে গেছে,positive
টি-২০ এর ডামাডোলে হকি দলের সাফল্যের খবর চাপা পড়ে যাচ্ছে,negative
অাপনি নিজে কয়শ ভোট দিয়েছেন?,negative
শ্রীলংকার চার জন ম্যাচ উইনারকে বসিয়ে রেখে খেলাতে,negative
অলিমপিক এসোসিয়েশনও ভেংগে দেয়া হোক - অপদারথদের আখড়া,negative
মাবিয়ার জন্য অনন্তর শুভকামনা,positive
"ধিক্‌...ইমা বেগম ইমা বেগমের 'ছবি', স্বামীর নাম ছাপিয়ে দিন",negative
বহিষ্কার কে করবে?,negative
গরিবের হেইডেন-গিলক্রিস্ট’ হয়ে ওঠা তামিম ও সৌম্যর ঝোড়ো সূচনায় সেটিকে কোনো রানই মনে হচ্ছিল না,positive
সুতরাং সবার বোঝা উচিত আমরা কোন দিকে যাচ্ছি,negative
যিনি শুরুই করেছেন মিথ্যাচার দিয়ে তিনি পাস করলে কি করবেন সেটা বোজাই যাচ্ছে তাও আবার আওয়ামীলীগ,negative
দুর্দান্ত খেলোয়াড়,positive
বি সি বি কে অসংখ্য ধন্যবাদ,positive
ওদের থাবা থেকে অসহায় দেশটাকে রক্কা করার চেষটা করুন,negative
এবং মিসবাহ,positive
"যে মানুষ ৫০ বছর বয়সে পৃথিবীটাকে একই দৃষ্টিতে দেখে, যেমনটা সে দেখত ২০ বছর বয়সে; বুঝতে হবে মাঝখানে স্রেফ ৩০ বছর সে অপচয় করেছে",negative
ভারতেও প্রচুর ভারত সমর্থক বাঙালি আছে,positive
সাধারনকে বই পাঠের সুযোগ করে িদন,positive
"তার পরও আমাদের ছেলেরা দারুন, এক, কথায় দারুন খেলেছে",positive
এরা নিজের অস্তিতকে বিলিয়ে দিয়েছে আওয়ামিলীগের পদতলে,positive
যাই হোক আশা করি আজ আমরাই জিতবো,positive
দেশে কর্ম সংস্তানের অভাব,negative
অভিনন্দন বাংলাদেশ ক্রিকেট দল,positive
লেখাটি নি:সন্দেহে পরিপূর্ণ ও যুক্তিকতা সম্পন্ন,positive
