text,labels
কতো বড় সাহস ভারতে ইলিশ পাঠায় ? দৃস্ঠান্তমূলক শাস্তি দেওয়া হোক,negative
দক্ষিণ আফ্রিকার বিশ্বকাপ জেতা উচিত,positive
মনে হয় এবার সারতে পারে,positive
"বাজেটে কিছু ছাড় দেয়ার পরও সূচক কমতির দিকে, সরকার কী বার্তা পাচ্ছে? সময় হাতে থাকতেই বড় কিছু একটা করা দরকার",negative
বাংলাদেশে এখন সাইক্লনের পূর্বাবস্থা বিরাজ করছে,negative
আর বাংলাদেশের ক্ষেত্রেতো ফাউল করলেও আবেদন করার লোক নাই,positive
ভারতের মধুর পরাজয়ের প্রতিক্ষা করছি,negative
ভাংঙ্গে নতুন ভাবে আরো শক্ত করে তৈরি হতে,positive
"আমাদের নীচতা সব কিছুকেই ছাড়িয়া গিয়াছে, তা না হলে একটা মন্তব্য লিখতে বসছেন, এখানেও ভেজাল খুজছেন",negative
মিজান ভাই সমস্যা হল নেইমার ১ ম্যাচে ২ গোল করেছে,positive
তাই নাকি,negative
"চারিদিকে অনেক ভন্ড তাই, লঘু পাপে গুরু দন্ড",negative
"এগুলো কিছুই না, ভারতকে ম্যাচ জিতাতে হবে এটাই আসল কথা",negative
কিছুই করতে না দিলে কি মানুষ পোড়াতে হবে? এটা কেমন যুক্তি?,negative
"মহান মুক্তিযোদ্ধারা কোটা বৈষমর বিরুদ্ধে সোচ্চার হয়ে প্রমাণ করুন, আপনারা কোটা সুবিধার জন্য মুক্তিযুদ্ধ করেননি, তাহলে ছাত্র সমাজ আপনাদের কুর্ণিশ করবে",positive
বাংলাদেশ জিতবেই,positive
"প্রশ্নপত্র ফাঁসের পরেও যিনি ক্ষমা প্রার্থনা বা পদত্যাগ করেননি, তিনি কোন ধরনের মন্ত্রী তা বোধ হয় সহজেই অনুমেয়",negative
বলা মুস্কিল ! বিলগেটস নাকি প্রতিদিন ৮০০ শত কোটি টাকা খরচ করলেও না কি ২৫০ বছরের আগে তার টাকা শেষ হবে না,positive
পুলিশের জন্য সুবিধা হইলো,negative
ভালো খরব বটে,positive
উনারা আরো প্রমোশন পাবেন এখন ....... : (,negative
জিমির অভাব হাড়ে হাড়ে টের পাচছে সবাই,negative
"তারপরও সু চি যদি পষ্চিমাদের স্বার্থ রক্ষার চেয়ে, বার্মার মানুষের হয়ে কাজ করে, তবেই বার্মার মানুষ স্বার্থক",negative
মাশরাফিকে অভিন্দদন,positive
অাম্পায়ার এটা কি করল ? !!!! একটা খেলা নষ্ট করতে কয়টা ভুল সিদ্ধান্ত লাগে ?,negative
ক্ষমতায় আসতে চাওয়া ও থাকতে পারার জন্য,negative
শ্রীলংকা সবসময়ই বাংলাদেশকে প্রচন্ড সাপোর্ট করেছে,positive
কেউ ভয়তে সিনেমা হলে যাবে না,negative
জমে উঠা গল্পের দারুন পরিসমাপ্তি টানলেন শিবলি,positive
সৈয়দ আবুল মকসুদ-ধন্যবাদ,positive
ভারতে যে দামে বিক্রি করছেন সেইরকম দামেই থাইল্যান্ডেও নিশ্চয়ই বিক্রি করবেন? আর বাংলাদেশের মানুষের এমন বেশি দামেই ইন্টারনেট কিনতে হবে তাইতো?,negative
ক্যামেরনের এই ‘রাজনৈতিক পঙ্‌ক্তিমালা’ থেকে আমরা কী শিক্ষা নেব? শিক্ষা নেব এইযে ডেভিড ক্যামেরন আস্ত এক বেকুব,negative
দোয়া করা ভাল কিন্তু বেশি মাতামাতি না করা উত্তম,positive
সুরেশ রায়নার বিপক্ষে এলবিডব্লুর সিদ্ধান্তটি মোটেও ঠিক ছিল না,negative
"হা হা হা... ... নিজেদের RAB , পুলিশ ও সোনার ছেলেরা থাকতে এমপি'র উপস্থিতিতে পাহারা হাস্যকর",negative
মিডিয়াই তো বেডারে হিরো বানাইছে ! এহন আবার মিডিয়াই হেরে জিরো বানানোর,negative
অন্তত ঠায় দাড়িয়ে থাকতে পারে এমন ওপেনার দরকার আর রান হতে হবে ৩২০ নিদেনপখখে - তাহলে ভারত অসটরেলিয়া সবাইকে ধরে দেয়া যাবে,positive
দেশের মানুষের মুক্তি অাদেৌ মিলবে কি ?,negative
কনগ্রাটস,positive
"ভুল বললেন, বোমা-কক্টেল’ কে সবাই ভয় পেলে এরা আন্দোলনে সফল হতো অনেক আগেই এবং সরকার পতন হতো",negative
"চারিদিকে শুধু মারামারি, হানাহানি... ভালো কিছু যে কবে শুনব?",negative
প্রানের মায়া ছেড়ে এ পথে আসতে হবে,negative
"সমস্যা হল কেউ কেউ হিসেব করেন ২০১৯ পর্যন্ত কোনমতে যেতে পারলে হুক্কাহুয়া, কেল্লাফতে",negative
ব্রাজিল টিমে অনেকগুলো সেকান্দর বাক্স আছে দেখা যাচ্ছে; আবেগে কাইন্দালাইছে :P,negative
ইতালির খেলোয়ারের বিনম্রতা ও সুয়ারেজের প্রতি সমবেদনা প্রকাশে সত্যিই অভিভূত ও মুগ্ধ,positive
আমি যদি দল গড়তাম তবে মাহমুদুল্লাহ কোনদিন দলে আসতোনা,negative
ভারত কোনভাবেই নিজেদের মাটিতে বাংলাদেশের কাছে হারতে চাইবে না,negative
ভাল কাজ এইভাবেই করতে হবে,positive
লেখককে পজিটিভ সমালোচনার জন্যে ধন্যবাদ,positive
"দেখার কেউ নেই, বলার কেউ নেই",negative
খাচার পাখই খাচাতেই বেশি নিরাপদ,positive
:-(,negative
সেখানেও ব্যাপক সাড়া পাবেন আশা করি,positive
আওয়ামীলীগ নিপাত যাক গনতন্ত্র মুক্তি পাক,negative
এদেশে এখনও মানুষ জন্মায়,positive
স্বতন্ত্র বা বিকল্প থেকেও যা ভোট পাবে তা একসময় বিএনপি'র সাথেই এড হবে মাহীর ভোট তাই স্পষ্ট কারা হামলা করেছে,negative
তাকে কেন না খেলিয়ে বসিয়ে রাখলো?,negative
বিট লবনে ভাজা পাপ্পন খেলাম আর খেলা দেখণাম,negative
২৬ মার্চ আমাদের স্বাধীনতা দিবসে,positive
নিকৃষ্ট প্রজাতি এই বিষ মেশানো এই খাদ্য ব্যবসায়ীরা,negative
"আপনাদের যাদের আরজেন্টিনার খবর পরতে ভাল লাগেনা তারা দয়া করে পরবেন না, এত বকবক করার দরকার কি??",negative
বিএনপিতে ভাল রাজনীতির উপস্থিতি লক্ষনীয়,positive
"এখন শুধু ভোটের জণ্য,এটা নিরবাচনি আচরনবিধি লংগন",negative
‌সৌম সরকার‌কে নি‌য়ে অ‌নেক প্রত্যাশা থাক‌লেও আমরা হতাশ হ‌য়ে‌ছি,negative
"এবার আ.লীগ বলবে তারা রাস্তা থেকে ‘উন্নয়ন বিলবোর্ডের’ ছবি চুরি করেছে, কিন্তু জনগণের মন থেকে উন্নয়ন বিলবোর্ডের’ ছবি চুরি করতে পারবে না",positive
এতসব যা হচ্ছে তা নষ্ট রাজনীতির নগ্ন বহিঃপ্রকাশ,negative
বানিজ্যিক ছবির নায়িকা হওয়া মানেই কি অশালীন পোষাক আর নাচ গান করতে হবে ?,positive
পুলিশ মনে হয় বাংলাদেশকেই জেলখানা বানাবে,negative
ক্ষোভে ফুঁসে না উঠে আপাতত ক্রিকেটের ওপর মোড়লগিরি একটু কম করুন,negative
সকল নন-বায়মেট্রিক সিম বন্ধ- করা হোক,positive
এদেশের প্রেক্ষাপটে পুর্বাবিজ্ঞতা বিবেচনায় বলতে হয় এই ধরনের 'মেগা প্রজেক্ট' মেগা টাকা ‘লুটপাট’ ছাড়া কিছুই নয়,positive
"এই কথা আর বলবে না ভাই, নোবেল পাওয়ায় একজনের যা অবস্থা",negative
মাশরাফি কি মাহমুদুল্লাকে বল করতে দিতে পারে না?? নাকি এখানে অন্য কোন কারন আছে? খুব দুঃখজনক,negative
"আমরা জানি ভূল আমাদের, কিন্তু স্বীকার করবোনা",negative
রাজিনীতিতে রাজিনীতি সত্যি আছে,negative
কারণ এটা করা আর বাঘকে বকরি আদী দেয়া একই হবে যে,negative
দেশে আবার বাকশাল কায়েমের পায়তারা চলছে,negative
"বন্যরা বনে সুন্দর, শিশুরা মাতৃক্রোড়ে, মেয়েরা একটু সাবধানে",negative
অসাধারন লেখা,positive
আশা করি সবার উত্তর পেয়ে গেছেন,positive
তাঁরা জিতবেন প্রতিদ্বন্দ্বীর অদক্ষতা কিংবা নেতিবাচক ভাবমূর্তির জন্য,negative
"ভালো পুলিশ অফিসার, পুলিশ বাহিনীতে দরকার নাই",negative
আরে ভারত তো নিজেদর দেশে ভাল দল,positive
"তার মানে কি এই দাড়ায় না যে ,বর্তমানে আইনশৃঙ্খলা বাহিনী ব্যর্থ হয়েছে?",positive
ঠিক বলেছেন,positive
নাসিম @ দলে দলে ছাত্রদল/শিবির যে পেট্টোলবোমা সহ ধরা পড়ে গনধোলাই খায় এরাও কি সরকারের সৃষ্টি,negative
যা আমাদের সময় ছিল কল্পনাতিত,positive
আমারও তাই মনে হয়েছে,positive
ভারত বাংলাদেশের ক্রিকেটের জাতীয় শত্রু,negative
আনেক অনেক অভিনন্দন,positive
কিছুদিনের মধ্যেই আমরা আকাশে আমাদের নিজস্ব স্যাটেলাইট পাঠাবো ইনশাল্লাহ,positive
"তারা দুবার বিশ্বকাপ ফাইনাল খেলেছে, একবার টি–টোয়েন্টি চ্যাম্পিয়নও হয়েছে",positive
মাঝে মাঝে মনে হয় স্বপ্ন নয়ত সবকিছু? বাংলাদেশ সঠিক পথেই এগোচ্ছে,positive
নতুন নিয়ম হচ্ছে আমাদের ট্যাক্সের টাকায় তারা বিদেশীদের নিরাপত্তা দিবে,negative
ভালো সিদ্ধান্ত,positive
শেখ হাসিনার অধীনে সুষ্ঠু নির্বাচন? এ কথা পাগলেও বিশ্বাস করবেনা,negative
কাল তামিমের মনে হয়ে ছিলো আজ মনে হয়ে বাংলাদেশ জিতবে,positive
"জী ভাই, ঠিকই কইছেন",positive
মস্কোর ত্যাজ্য করা এতিম 'সমাজতন্ত্রী'রা আওয়ামী বারান্দায় ভিক্ষার জায়গা নিয়ে এখন অন্যকে পথভ্রষ্ট বলতে আসে,negative
উপযুক্ত স্থানেই তো গেছে,positive
সাকিব খান উপরে উঠাত দুরের কথা শাহরুখকের সমানও উঠতে পারবেনা বলে আমার মনে হয়,negative
অভিনন্দন ডোনাল্ড ট্রাম্প,positive
আপনার সন্তান-কে মাদকের ভয়াবহতা সম্পর্কে অবহিত করাটাই বেশী জরুরী,positive
এই বেদনার দিনে বাংলাদেশের পত্রিকাতে ঘুরোঘুরি করে বাংলাদেশীদের আনন্দ-উল্লাস দেখাটা খুবই বিরক্তিকর,negative
"স্বপ্ন দেখতে হবে বড়, তবে তা দেখতে হবে দেশের জন্য",positive
ইনশাল্লাহ ভারত আজ গো হাড়া হাড়বে,positive
তাই?,negative
"মিজানুর রহমান ফেয়ার ইলেকশ চান না, সাফ কথা",negative
ভিন্নমত কেন রাষ্ট্রদোহিতা হবে? একমত,positive
শামীম ওসমান কে নাখোস করে সেলিনা হায়াৎ আইভীকে মন্ত্রী বা প্রতিমন্ত্রীর মর্যাদা,positive
"লাভ নাই, ভুল সময়ে ভুলভাবে এসেছেন",negative
ভালো,positive
আমাদের প্রধানমন্ত্রীর কানে এই চিঠির আওয়াজ যাবে না,negative
"অবাক লাগে, দুনিয়ার প্রতিটা মুসলিম দেশ কিভাবে দুই, তিনটা দেশের খেলার পুতুল হয়ে গেল??",negative
ভোটের অধিকার ফিরিয়ে দেবার আজকের নজির বিশ্বে অনুকরণীয়/ প্রাতঃস্মরণীয় হয়ে থাকবে,positive
"' এবার বলুনতো রামপাল প্রজেক্ট না হয়েও কেন বাঘের সংখ্যা কমলো? এর জন্য কি মানুষের বাঘের চামড়া, দাঁত, অঙ্গ প্রত্যঙ্গের লোভ দায়ী না?",negative
শতভাগ উজার করে দিয়ে জয় ছিনিয়ে আনতে হবে,positive
এই দুইজনকে বলবো দয়া করে চোখে রংগীন চশমা পড়ে যেন আবার মডেলিং এ না জড়ান,negative
নির্বাচন খারাপ হয়েছে তবে এতটা খারাপ হয়নি,negative
কিন্তু আমার প্রশ্ন হল একতরফা নির্বাচনের প্রহসন করে কোন দল ক্ষমতায় গেলে তা কি নির্বাচিত হয়ে যাবে? তাহলে অনির্বাচিত সরকারের মধ্যে পার্থক্য কি?,negative
আামাদেরকে শুধু মুক্তি দিন,negative
"ব্যাপারটা তো খুব সোজা, আমরা ভারতীয়দের সুপেরিয়র মনে করি, তাই ওরা আমাদেরকে পিঠ চাপড়ে দিলে বা প্রশংসা করলে আমরা বিগলিত চিত্তে মুগ্ধ হয়ে যাই",positive
মাহফুজ আনাম সাহেব মাফ চেয়েও যদি এই হাল হয় সাধারণ সরকার বিরোধীরা দেশে কি হালে আছে সাংবাদিক বনধুদের ভাবা উচিত,negative
বুঝলাম না কিছুই,negative
ছু-মন্তর-ছু,negative
নেতা কর্মি বহিস্কার করতে করতে দলে একা এরশাদ এই হতে পারে,negative
দল কে নিয়ে বেশি প্রত্যাশা এবং উপেক্ষা করে কাগজে লিখা উচিত নয়,negative
প্রথম অালোতে ভুয়া ডিসলাইক চালু হয়ে গেলো তবে ? যা হোক না কেন,negative
"সোলায়মান , ডিসলাইকের সংখ্যা দেখে বিচার করুন কে অন্ধ গলাবাজি করে ...... এই শেখ হাসিনার ভাইদের ভয়ে বাকশালের সময়ে ঢাকার তরুনী দের ঘরে লুকিয়ে থাকা লাগতো",negative
"আমার নিজস্ব ধারণা ঢাকায় বিমপি ১টা মেয়র পাবে, ঢাকা দখখিন আওয়ামী আর চিটাগাং আওয়ামী",positive
নিন্দা জানাতেও ভয় পাচ্ছি,negative
"আমি কিভাবে ভাববো, এরা যে কোনো সময় আমাকেও কুপিয়ে ফেলে রেখে যেতে পারে! সত্যি, কিছু বলার নেই আর",negative
দল কানা লিখা,negative
"তাও আবার কাদা মাটি, যা সহজে উঠে না",negative
তোমার ভোট আমি দিব যাকে খুশী তাকে দিব,positive
"রাফি ভাই,ব্রাজিল সমর্থকদের অবস্থা এখন কূল রাখি না মান রাখি র মতো",negative
'গমের শীষ' আইডিয়া টা খারাপ না,positive
ধন্যবাদ আপনাকে,positive
মারছে,negative
"আনেক দিন পর আপনার কোন লেখা ভালো লাগলো, আশপাশে না চক্কর দিয়ে এইবার একদম কলিজাতে ধরেছেন",positive
আমরা সবাই দুই নেত্রীকে না বলি,negative
বেংগল টাইগারদের বিজয় অবধারিত,positive
মেসসি আশলেি শেরা,positive
সরকার ও দুদক যদি এতটা কনফিডেন্ট থাকে তাহলে এখনই -বিশ্বব্যাংকের-কাছে-ক্ষতিপূরণ-চাওয়ার-পালা,positive
মা বাবা কারোরই বেশি চর্বি খাওয়া উচিত নয়,negative
৫-০ কিভাবে হল? ২য় টেস্টে পাকিস্তান জিতেছিল,negative
ধন্যবাদ জনভে,positive
দায়িত্বশীলদের কান যেন বধির হয়ে গেছে,negative
আপনার আজকের লেখাটা হতাশা জনক হলেও বাস্তব সত্য,positive
ভোট কোনো খেলা নয়,negative
স্যার আপনার লেখাটি বাস্তব ধর্মী,positive
এ পুরশকার টা দেয়া উচিত যদি ইংল্যাণ্ডকে হারিয়ে শেষ আটে ওঠে,positive
"কিছু কথা আছে শ্রুতিমধুর কিন্তু বাস্তবসম্মত না, এমন কথা অনেক তালি পায় যেমন আলোচ্য লেখাটি",negative
ইমরুল ছেলে-মেয়েদের যত দেরিতে বিয়ে দিবেন অনৈতিক কাজে জড়িয়ে পড়ার সম্ভবনা সবচেয়ে বেশি,negative
বুয়েটের হাতে কাজটি না দিয়ে কোন একটা ওয়েব ডেভেলপমেন্ট ফার্মের কাছে দিলে ভাল করত,negative
এত কথা বাদ চাই শুধু ভারতের ভরাডুবি,negative
বাংলাদেশে পুলিশ বাহিনী দরকার কি না ? সংবাদ পত্র গুলি থেকে মাঝে মাঝেই যে সব সংবাদ আসে তাতে মনে হয় বেশীর ভাগ দুর্নীতির সাথে পুলিশ বাহিনীর সদস্যরা জড়িত থাকে,negative
গতকাল নাসির ই কিন্ত একমাত্র উইকেটে টিকেছিল শেষ পর্যন্ত,positive
শুভ্রদা পাকিস্তান ২০ ওভারের ম্যাচে শক্তিশালী দল হয়েও কেন হারল একটি বিশ্লেষনমূলক লেখা আশা করি,positive
বাংলাদেশের এই সব আনসাং হিরোরা আমাদের সমাজকে করেছে আলোকিত,positive
তার মানে সকল বিজ্ঞানীই ধার্মিক ? অথবা সকল ধার্মিকই বিজ্ঞানী ? কথার কি বাহার,negative
নাম প্রকাশে অনিচ্ছুক২০১৩-১১-২৮ ১৩:৩৫ @ চমৎকার বলেছেন,positive
"প্রসাধনির সমালোচনা করলেন, অথচ মেয়েরা প্রসাধনির বিজ্ঞাপনে উপস্থিতি বেশী দেখা যায়",negative
স্যালুট এই উদ্যোক্তাকে,positive
নেইমার ভাল তবে মেসির চেয়ে ভাল বলার সময় আসেনি,positive
আমার মতে এখানে যারা আছে সবাই মনে হয় গেম্বলার,negative
আমিন,positive
শুধু তাসকিন আর সানি কেন? বাংলাদেশের ক্রিকেট প্রতিভা ধ্বংস করার চক্রান্তের প্রতিবাদ রানাতুঙ্গার মত করতে হবে,negative
কথা সত্য,positive
এর মানে হল কৃষক ন্যয্য মুল্য পাচ্ছে,positive
"কিছুই হবে না , শ্রমিকদের দেখার কেও নেই এই দেশে",negative
অসুস্থ মানুষে দেশ৳া ভরে গেছে,negative
দেশবিরোধী রাজাকাররাই তাদের নেতা,negative
অপছন্দের লোকেদের ক্রসফায়ার এবং বন্দুক যুদ্ধের নামে হত্যা করা হচ্ছে আর রিমান্ডের নামে নির্যাতন করে মৃত্যু ত্বরান্বিত করা হচ্ছে,negative
ক্ষুধার্ত বাঘ,negative
এত কিছুর পর বাংলাদেশ জিততে পারত,positive
"অভিনন্দন ভারতকে, অভিনন্দন কোহলিকে",positive
জনাব আকবর আলী খান একদম আমার মনের কথা বলেছেন,positive
ঘটনার বিবরণ দেখলে বুঝা যায় এটা পূর্ব পরিকল্পিত,negative
উনি না কাল খালেদা জিয়াকে উপদেশ দিলেন নির্বাচনী বিধি মেনে চলতে ??,negative
:),positive
"টাকা নাই এমন কাউকে কি আপনি রাজনীতি করতে দেখেছেন ? এটা হলো সবচেয়ে বড় ব্যাবসা , সাম্প্রতিক আনিস সাহেব তার সবচেয়ে বড় উদাহরণ",negative
এমনওতো নয় যে ভারত অজেয়,positive
ভাল কে ভাল বলতে দোষ কোথায়,positive
আশাকরি তারা কাপ ধরে রাখবে,positive
চরম হইছে,positive
"রতন বাবু, সিটি করপোরেশন নির্বাচন ছিল একটা বড়শির টোপ মাত্র, এটা বুঝতে বিশেষজ্ঞ হতে হয়না",negative
সুষ্ঠু নির্বাচন হলে বিএনপির পক্ষে জয়লাভ করা হয়তো সম্ভব হবে,positive
একটা জার্সি আর ফুটবল দিয়ে অপমানই করা হইলো,negative
অসাধারণ,positive
"যেমন নির্বাচনী ওয়াদা না থাকা সত্তেও, এমনকি তার নিজের গঠিত কমিশনের সুপারিশ না মেনে তত্বাবধায়ক সরকার বাতিল করে দেশের সাধারন মানুষকে চমকে দিয়েছিলেন",negative
অনেকের সাহস থাকলেও ছাত্রলীগের হিংস্রতার ভয়ে কেউ এগিয়ে আসেনি! তাদের হিংস্রতা যেকোন নরপশুর চেয়েও অধম,negative
তাহলে দয়া করে পদত্যাগ করুন,negative
"প্রতি সপ্তাহে একখান কলাম লিখতে হবে; কিন্তু সাম্প্রতিক বিষয়গুলো নিয়ে অন্যরা লিখে ফেলেছে বলেই কি সোহরাব সাহেব নির্বাচনের সেই একই চর্বিত চর্ব্ন আবারো করছেন, তা না হলে এখন হঠাৎ এ বিষয়ে কলাম লিখার মানে কি?",negative
"জন্মাষ্টমীর অনুষ্ঠানে যেয়ে ভারতের কাছে আপনি / আপনাদের সরকার কি আশা করেন , কি পেয়েছেন , কি চেয়েছেন এসব বলা শোভন নয়",negative
দলে রোহিত শর্মার মত ড্যাশিং(!!) ওপেনার আর আশ্বিন এর মত যে কোন পরিস্থিতে ম্যাচ উইনার(!!) স্পিনার নাই কেন? -কর্তৃপক্ষ জবাব চাই,negative
বরং স্বাভাবিক সৌন্দর্য প্রকাশ করা যায়,positive
বিনা নির্বাচনে মন্ত্রী হলে এর থেকে ভাল কিভাবে হবে ?,negative
আশা করছি বাংলাদেশ ৩০২ রান চেইজ করে জয় ছিনিয়ে আনতে সক্ষম হবে,positive
ফুটপাত দখলমুক্ত করা ও নগরীর সকল রাস্তা চলাচলের উপযোগী রাখার কাজকে অগ্রাধিকার দেয়া যথাযথ হবে,positive
প্রথম আলো কিংবা এই লেখনিই প্রমান করে মতপ্রকাশের স্বাধীনতা যে বর্তমানে বিদ্যমান রয়েছে,positive
১৬ বছর করলে সমস্যা কি ?,negative
আমাদের বীর মুক্তিযোদ্ধাদের আর কলংকিত করবেন না....... গণতন্ত্রের বিরুদ্ধে. কথা বলে,negative
অন্তত যারা দেশের ইতিহাস কে না জেনে বুঝেই অবজ্ঞা করেন,negative
এদেশে নির্বাচন হবে শুধু ৫ই জানুয়ারির নির্বাচন মার্কা,negative
এই তো শিখছি,positive
ব্রাজিল সবসময় সুবিধা পেয়ে থাকে,negative
আপনার এই ভাল থাকার উপায়টা বলেন!!!.........আমরাও ভাল থাকি,positive
এ ধরনের অপরাধীদের দৃষ্টান্তমূলক শাস্তির ব্যবস্থা করুন,negative
আজাওজা মহাজোট ওই জুয়া খেলায় না জড়ালেই পারত,negative
উত্থান পতন থাকবেই,positive
অনেকের কাছে ভোটের আগের রাত মানে তো চাদ রাত,positive
হারলেও তার কিছুই যায় আসে না,negative
বাংলাওয়াশ এর অপেক্ষাই রইলাম,positive
"তবে প্রধান মন্ত্রী এবং পুলিশের আই,জি পারবে",positive
"একটা কথা মনে রাখবেন, আপনি ইনজুরিতে পরলে পুরো দেশ ইনজুরিতে পরবে",negative
পেট্রোলবোম মারার সাহস আছে,negative
জয় বাংলা...... ত্তা সামলা,negative
বঙ্গবন্ধু না থাকলে বাঙালিরা এখনো পাকিস্থানের গোলামী করতো,negative
আপনার সাথে সম্পুর্ন একমত,positive
অনেক খারাপ কাজের মধ্যে একটা ভাল কাজ,positive
ব্যক্তিস্বার্থে যদি কেউ দল করে স্বাভাবিকভাবেই সে দলে ব্যর্থতা মাএা বাড়বে কারন দলের প্রতি ভাল বাসার চেয়ে নয় পকেটকের প্রতি ভাল বাসা অনেক গভির,negative
তিন নেত্রী কে একসাথে গন ভবন এ খেলা দেখার আমন্ত্রণ জানানো উচিত ! কারন এই তিনজনই ব্রাজিল এর সমর্থক,positive
সংবাদ সম্মেলনে খলেদাকে দেখে মনে হোল- তোমার চোখে দেখেছি বিএনপি-র সর্বনাশ,negative
আমাদের দেশে ক্ষমতা ধর ও সাধারন মানুষে অর্থ নৈতিক বিস্তর ফারাক,negative
তাবলীগ জামাত ইসলাম থেকে যোজন যোজন মাইল দূরে,negative
এতবড় সাফল্য প্রচারের বাইরে থাকবে তা কিভাবে হয়,positive
আপনি এ’ কথা বলতে পারেন না,negative
ওরা তো একটু ‘দুষ্টামি’ করেছে,negative
এসব কি সুষ্ঠু নির্বাচনের নমুনা,negative
"এই উন্নয়নের ধারা অব্যহত থাকলে, অচিরেই সারা বাংলাদেশ ফেনী হবেই",positive
এরপর জামাতিরা কি বলবে? মানুষের চরিত্রের একটা মানদন্ড থাকা উচিৎ,positive
প্রতীককের মত ফাউল বিষয় নিয়ে মাতামাতি না করে বিজয়ীরা কি কাজ করছে তার খবর নিন,negative
হারতেই হবে,negative
দেখামাত্র গুলি করার অনুরোধ জানাচ্ছি,negative
সারবস্তু খুজে পাচ্ছেন না? সাপও মরলো লাঠিও ভাংলো না,negative
প্রধানমন্ত্রী নির্বাচনকে ভয় পান,negative
তাহলে সিটি নির্বাচনে 'শান্তিপূর্ণ ভোট কারচুপির' যেসব সচিত্র প্রতিবেদন মিডিয়ায় প্রকাশিত হয়েছে সেসব কি ভূল ?,negative
আগামী আইপিএল এ আরও ভালভাবে সুযোগ পাওয়ার আশায় উক্ত আম্পায়াররা তাদের ইন্ডিয়ান বসদের খুশি করতে গিয়ে আমাদেরকে ইচ্ছা করে হারিয়ে দিছে এটাই সত্যি কথা,negative
"সচীন , জহির খান আর যুবরাজ এর অভাব ভারত বুঝবে এবার বেশি",negative
সেখ মজিব রাখি গেল..... দল,negative
"মেহমানরা তো জানে না যে, আমাদের এখানে ৫ই জানুয়ারিতে কিছু হয়েছিল",negative
যেহেতু দাবীগুলি বিএনপি'র তাই সবুজ সংকেত না পেলে কোন দাবীই বিবেচনার এখতিয়ার সিইসি রাখে না,negative
জারা কোকোর দুর্নীতিকে মিথ্যে বলেন দয়া করে হাওয়া ভবনের কথা মনে করেন,negative
দগদ‌গে ঘা ছিল বিশ্ব কা‌পের পর হ‌তে কাল মলম দি‌য়ে দিল টিম টাইগার,positive
ফালতু খবর,negative
চলুন আমরা সব মিলে ভাল কাজ সুরু করি,positive
তাই কি ?,negative
সাহসী মওদূদ তাই বিচারপতিদে অবসরসীমা দুই বছর বাড়িয়েছিলেন,positive
"আজ যদি জনাব মিজানুর রহমান খানের, কোন আপন জন ওই সহিংসতার মাঝে পড়ে কোন কিছু হয়ে যেত তখন বুঝা যেত উনার এই বুলি কথা কোথায় যায়",negative
"হা হা হা হা, কাকে বিশ্বাস করবো নিজেকে না সিইসি কে",negative
বাংলাদেশি-শ্রমিকদের-বিজয় বাংলাদেশে বাংলাদেশি-শ্রমিকদের-বিজয় সারা বিশ্বে,positive
অভিনন্দন,positive
জিয়ার হ্যা/না ভোটের কথা মনে পড়ে,negative
ওয়াহ্,positive
ভাবতে অবাক লাগে ভারত হেরেছে তাতে আমি আনন্দ পেয়েছি!! আমিতো এমন হিংসুটে ছিলাম না আগে,positive
যাদের প্রাণের বিনিময়ে আমাদের এই স্বাধীনতা তাদেরই একজন এই মুক্তিযোদ্ধা আতাহার আলীর প্রতি রইল সশ্রদ্ধ অভিবাদন,positive
এখন সে চুরি করছে গত জাতির ইতিহাস,negative
"এ যেন নির্বাচন নয়, হাসির খোরাক",negative
"কী আশ্চর্য, আমরা তাদের ঘৃণা করলেও তাদের সম্পদ ও সম্পত্তিকে ভালবাসি, তাই ওদের জমি দখলে আর সম্পদ লুটপাটে আমাদের আপত্তি নেই",negative
সৌম্য এখনো অপরিহার্য্য,positive
বাবু এতদ্দিনে কি এই বুঝলা ???...আলীগ ভাংলে নির্বাচরনী আচরন বিধি ভংগ হয়না ...নিজের জন্য ব্যাপারটাই আলাদা,negative
তখন আওয়ামীলীগ প্রধান বিচারপতিকে সরকার প্রধান হিসাবে মানে নাই তাহলে এখন সে নিজে সরকার প্রধান হয়ে কিভাবে ভাবে যে বিরোধী দল তা মেনে নিবে? হাস্যকর,negative
"সাকিব জানতেন আজ এটা যাচ্ছে, আর তার প্রভাবে তার বল হয়েছে অষ্ট্রেলিয়ানদের জন্য 'সোনায় সোহাগা'",positive
"সোহরাব সাহেব , কোন মানুষকে তার অফিসে অবরোধ করে রাখা কি মুক্তিযুদ্ধের পক্ষের কাজ ??",negative
খেলাটা গলাবাজি করে হয় না,negative
আমাদের জন্য অশনিশংকেত,negative
তার লেখা কেমন লাগলো এ কথা বলা বাতুলতা তবে খুব মিস করি তার লেখা –বিদেশে,negative
গোল শূন্য ম্যাচ কার ভালো লাগে বলেন,negative
জীতব তো আমরাই,positive
"সবাই ভালো খেলেছে, তবে দামিয়ানো আজ অসাধারন খেলেছে",positive
বাংলাদেশের মানুষের হাইজিন জ্ঞান ও চর্চা এমনিতেই কম,positive
ধন্যবাদ,positive
হারি জিতি আমরা আছি তোমদের সাথে মাসরাফি,positive
যতসব ফাউল রেফারিং,negative
